NRScode,Sample,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChla_mgm3,CTDSalinity_psu,MLD_temp,MLD_sal,DCM,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,TCO2_umolkg,TAlkalinity_umolkg,Salinity_PSU,Chla_mgm3
MAI20130313,397,Maria Island,148.23333,-42.59667,2013-03-14T10:00:00Z,2013,3,14,10:00:00,2013-03-13T23:00:00Z,4.51764,523.8173,321.5841,0.83872852233677,,24,1.73567425363116,0.546143755356444,43240004.031791,39967.45,0.964705921366796,36557.628461719,9,1.37319396232367,0.62496750513707,8,1.31446307342387,0.632123119153426,,,,17.4810538461538,0.325253846153846,35.2695769230769,51,61,21,1.05555555555556,0.326666666666667,0.0788888888888889,2.02222222222222,,,,2322.06,35.2545555555556,
MAI20151118,642,Maria Island,148.23333,-42.59667,2015-11-19T10:45:00Z,2015,11,19,10:45:00,2015-11-18T23:45:00Z,24.51847,2638.0935,492.7273,0.626349695364266,,27,1.38899832407458,0.421440253430539,667281900.082228,625970,0.890061218156685,31012.4793591148,10,0.854245753017268,0.370994216724688,7,0.819912276429092,0.421351559745519,2,0.615498282275913,0.887976319515135,14.8457714285714,1.37251428571429,35.3977714285714,33,39,12,2.4,0.468888888888889,0.0877777777777778,4.66666666666667,,,,2323.32166666667,35.3292222222222,2.496
NIN20110209,112,Ningaloo,113.779,-21.99,2011-02-09T10:15:00Z,2011,2,9,10:15:00,2011-02-09T02:15:00Z,59.31112,14392.8137,12271.0232,0.705838701564782,0.979591853517764,40,1.39723779353295,0.378770250129674,32890542.9225268,448439,0.157056984852128,1779.14327962109,15,1.6681045372846,0.615979916696398,10,1.31982162129772,0.573191247226202,5,1.32931223914816,0.825948133120415,28.9988857142857,1.29447142857143,34.8371857142857,51,11,50,3.63333333333333,0.108333333333333,0.296666666666667,0.25,,,,2284.0475,34.889,0.182
NIN20110706,25,Ningaloo,113.779,-21.99,2011-07-06T11:04:00Z,2011,7,6,11:04:00,2011-07-06T03:04:00Z,10.22703,2033.382,1633.7783,0.690468434416916,0.946153874599186,50,1.90744770763904,0.487586014957569,26452943.47058,563353,0.838902295650022,955.250658894157,16,2.08354563051771,0.751480237153442,16,2.08354563051771,0.751480237153442,,,,23.74432,0.44246,34.62312,11,11,,2.83333333333333,0.085,0.0316666666666667,0.0333333333333333,,,,2274.6375,34.65,0.23
NIN20120827,357,Ningaloo,113.779,-21.99,2012-08-27T08:05:00Z,2012,8,27,08:05:00,2012-08-27T00:05:00Z,20.43991,7078.2934,5369.5449,0.633022796347463,0.95102044099331,41,1.16740671797075,0.314362208946382,5681171.30756084,20055.49,0.551440519783993,7566.40553976016,11,1.88356751850513,0.785508666651226,8,1.6298138045288,0.78377476445536,1,0,,23.7441769230769,0.5867,34.6718769230769,47,11,,3.05,0.0733333333333333,0.0616666666666667,0.15,,,,2281.385,34.7043333333333,0.419
NIN20130806,437,Ningaloo,113.779,-21.99,2013-08-06T14:03:00Z,2013,8,6,14:03:00,2013-08-06T06:03:00Z,26.50823,4799.9623,2932.7868,0.64738533078493,0.958762819877631,38,1.45548271711328,0.400123228207674,18536618.6319909,529277.95,0.82984282385622,764.320475870936,15,1.96060103403583,0.723989914676561,11,1.72845118198664,0.720820129883956,2,0.693147180559945,1,23.7544230769231,0.271023076923077,34.6267615384615,53,11,34,,,,,,,,2279.525,,0.36
NSI20110323,192,North Stradbroke,153.562,-27.345,2011-03-23T10:20:00Z,2011,3,23,10:20:00,2011-03-23T00:20:00Z,6.17891,1438.1019,1125.1917,0.776424229404691,0.960000127978261,25,0.906680081466603,0.281676004542278,12321428.1552723,335223,0.168211996336996,503.337525796261,9,1.5193718634126,0.69149593495563,8,1.4065941203295,0.676428787314315,1,0,,26.99,0.1734,35.1145076923077,39,11,64,1.22857142857143,0.115714285714286,0.0957142857142857,1.32857142857143,,,,2308.606,35.2902857142857,0.059
NSI20110727,101,North Stradbroke,153.562,-27.345,2011-07-28T09:30:00Z,2011,7,28,09:30:00,2011-07-27T23:30:00Z,6.35251,1500.8674,1181.2211,0.662645122730792,0.906882865013774,37,1.04595660496425,0.289665018775881,18087771.5312779,229454,0.793843594009983,1873.34506803107,17,1.97813071317845,0.698193349021301,15,1.95576838933667,0.722205366998237,2,0.636514168294813,0.918295834054489,20.9273,0.232228571428571,35.6410857142857,40,38,50,0.957142857142857,0.162857142857143,0.195714285714286,1.34285714285714,,,,2332.474,35.6112857142857,0.289
NSI20120511,297,North Stradbroke,153.562,-27.345,2012-05-11T10:05:00Z,2012,5,11,10:05:00,2012-05-11T00:05:00Z,12.21637,2681.1717,2189.3018,0.756016290397167,0.969811390740044,38,1.17007799337116,0.321663306927464,23924770.2000622,319313.48,0.945710559727002,2122.59503726466,12,1.17850619402311,0.474265781422272,12,1.17850619402311,0.474265781422272,,,,24.2839642857143,0.282328571428571,35.24965,38,35,64,1,0.155714285714286,0.177142857142857,1.12857142857143,,,,2310.724,35.2867142857143,0.434
NSI20120620,298,North Stradbroke,153.562,-27.345,2012-06-20T10:20:00Z,2012,6,20,10:20:00,2012-06-20T00:20:00Z,7.7156,3189.1155,2841.9133,0.749117240018424,0.949790784087877,49,1.47628098328139,0.379329175090146,5507797.70908613,145756.97,0.60380183272549,749.402536882338,12,1.77681563714996,0.715043213917735,11,1.69940144568516,0.708705448883905,1,0,,21.3583214285714,0.762535714285714,35.4019214285714,51,13,12,0.214285714285714,0.09,0.142857142857143,0.828571428571429,,,,2322.462,35.4088571428571,0.523
NSI20130806,415,North Stradbroke,153.562,-27.345,2013-08-06T10:15:00Z,2013,8,6,10:15:00,2013-08-06T00:15:00Z,13.50873,2339.3273,1477.7517,0.626161215899715,0.975652410999455,41,1.36374970223883,0.367233940190938,68302596.5965541,336568.64,0.918229531328073,5921.70866056069,12,2.0344077696545,0.818705913893412,12,2.0344077696545,0.818705913893412,,,,20.8574142857143,0.257971428571429,35.5131285714286,34,34,34,1.32857142857143,0.262857142857143,0.066,2.84285714285714,,,,2328.368,35.53,0.253
NSI20151027,644,North Stradbroke,153.562,-27.345,2015-10-27T10:50:00Z,2015,10,27,10:50:00,2015-10-27T00:50:00Z,4.89297,2253.5986,1578.4832,0.530122508553303,0.949685625641069,30,1.03513380396377,0.304343937680531,4638266.65558867,115248.76,0.62731440769681,860.729330889447,8,1.55289486286423,0.746784572558723,8,1.55289486286423,0.746784572558723,,,,23.0539071428571,0.18255,35.6360785714286,34,42,41,0.714285714285714,0.171428571428571,0.148571428571429,1.1,,,,2332.332,35.6144285714286,0.1335
NSI20160822,711,North Stradbroke,153.562,-27.345,2016-08-22T10:50:00Z,2016,8,22,10:50:00,2016-08-22T00:50:00Z,17.55942,2478.637,2083.2125,0.681550249135789,0.989418097397085,31,0.698277940681024,0.203343198183441,5802070.63319895,67840.05,0.980891533385289,2470.21339613051,11,1.98738251921942,0.828802884664819,9,1.90143315767695,0.865379523463244,1,0,,21.3918066666667,0.228186666666667,35.7138533333333,43.65,48.61,23.81,0.871428571428572,0.235714285714286,0.542857142857143,1.82857142857143,0.105,,,2338.012,35.6928571428571,0.2585
NSI20170117,734,North Stradbroke,153.562,-27.345,2017-01-17T10:30:00Z,2017,1,17,10:30:00,2017-01-17T00:30:00Z,12.67287,4044.2624,3182.6866,0.649350965093618,0.970260202844457,45,1.66929850340292,0.438520228123413,1946515.99487046,93433.84,0.192977802596677,896.022411230115,6,1.74785683982615,0.975497475997253,6,1.74785683982615,0.975497475997253,,,,26.8499333333333,0.19058,35.7331,19.842,21.826,54.561,1.21428571428571,0.221428571428571,0.645714285714286,1.98571428571429,,,,2334.532,35.668,0.0835
NSI20170516,766,North Stradbroke,153.562,-27.345,2017-05-16T10:20:00Z,2017,5,16,10:20:00,2017-05-16T00:20:00Z,10.49964,1639.5658,1305.2231,0.617897495560844,0.948051929689621,32,1.42327082570457,0.410669152417185,979832.305831926,48962.9,0.193801565360027,339.812307503145,7,1.16384437535854,0.598097695273113,4,0.720180593535176,0.519500485418834,3,1.02810358204551,0.935820209413386,23.1205333333333,0.232146666666667,35.5033333333333,38.74,10.927,55.624,1.01428571428571,0.0785714285714286,0.104285714285714,0.271428571428571,0.0371428571428571,,,2333.226,35.613,0.237
NSI20170627,767,North Stradbroke,153.562,-27.345,2017-06-27T10:20:00Z,2017,6,27,10:20:00,2017-06-27T00:20:00Z,9.23943,2089.6428,1633.136,0.578135168209233,0.940170786789287,29,1.11333982713586,0.330633209360858,1630419.80664717,20900,0.796296296296296,1676.36433336075,13,1.80903077619464,0.705289081412895,11,1.66380866992077,0.693862108489455,1,0,,22.8085066666667,0.18078,35.4691933333333,40.726,39.733,54.631,1.12857142857143,0.165714285714286,0.565714285714286,1.6,0.102857142857143,,,2325.706,35.4864285714286,0.224
NSI20190821,974,North Stradbroke,153.562,-27.345,2019-08-21T10:40:00Z,2019,8,21,10:40:00,2019-08-21T00:40:00Z,10.04314,1494.2559,1093.0444,0.695508560679808,0.950248778354262,44,1.30692894211111,0.345365604936103,19633239.9177689,121797.49,0.977252082499692,3265.78070066826,12,1.394463844989,0.56117353346371,12,1.394463844989,0.56117353346371,,,,20.8577666666667,0.288146666666667,35.5479933333333,35.759,16.887,15.894,0.957142857142857,0.277142857142857,0.258571428571429,2.74285714285714,0.0342857142857143,,,2331.556,35.5665714285714,0.8455
NSI20210328,1218,North Stradbroke,153.562,-27.345,2021-03-29T09:00:00Z,2021,3,29,09:00:00,2021-03-28T23:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSI20101018,187,North Stradbroke,153.562,-27.345,2010-10-18T10:00:00Z,2010,10,18,10:00:00,2010-10-18T00:00:00Z,25.14643,6442.5283,4198.5739,0.729344755114496,0.977049172302723,31,1.01955112216627,0.296900093522373,61727162.4328078,358038,0.897057290761908,5533.4387001659,15,1.87483939609028,0.69232076839905,13,1.83683185761752,0.716127923646564,2,0.636514168294813,0.918295834054489,22.2052769230769,0.321938461538462,35.3686538461539,41,11,42,1.52857142857143,0.387142857142857,0.154285714285714,2.75714285714286,,,,2320.538,35.441,
NSI20160318,679,North Stradbroke,153.562,-27.345,2016-03-18T10:30:00Z,2016,3,18,10:30:00,2016-03-18T00:30:00Z,14.54391,1684.573,1125.1916,0.677634484689326,0.955224074618727,35,1.58739617648569,0.446481230257016,43961827.2513593,150285.15,0.881687976073769,9825.30956119774,14,1.11275354789108,0.421648114803671,12,1.08829608477167,0.437962562844975,1,0,,26.7297466666667,0.16636,35.5120666666667,19.842,20.834,39.682,0.942857142857143,0.24,0.0571428571428571,2.28571428571429,,,,2331.34,35.5677142857143,
NSI20160120,674,North Stradbroke,153.562,-27.345,2016-01-20T10:30:00Z,2016,1,20,10:30:00,2016-01-20T00:30:00Z,10.80827,2976.9374,1845.3155,0.538844880806424,0.978021887871191,26,0.91753705170986,0.281617515319864,16369595.3548834,164282.39,0.79726630711737,2703.08963921191,7,0.821964903120291,0.42240640119963,6,0.800758098030321,0.446911603807687,,,,25.78642,0.189186666666667,35.5921333333333,29.762,32.739,33.731,0.828571428571429,0.218571428571429,0.0157142857142857,1.85714285714286,,,,2332.496,35.6068571428571,
NSI20120821,300,North Stradbroke,153.562,-27.345,2012-08-21T10:15:00Z,2012,8,21,10:15:00,2012-08-21T00:15:00Z,14.00381,2263.2425,1864.6033,0.637924363085344,0.965753554532662,41,1.28376908656819,0.345696559406614,24739816.5650097,167942.57,0.950744463833539,4607.03570288951,11,1.74268483934177,0.726756026049476,10,1.71346166130801,0.744146944458846,1,0,,21.0728,0.376953846153846,35.4476461538462,24,31,30,0.771428571428571,0.214285714285714,0.221428571428571,1.88571428571429,,,,2328.122,35.4894285714286,0.388
NSI20121017,302,North Stradbroke,153.562,-27.345,2012-10-17T10:20:00Z,2012,10,17,10:20:00,2012-10-17T00:20:00Z,21.71942,3979.9645,1980.3376,0.536683120874247,0.98305101723948,34,1.38300567512794,0.392190663851217,12631539.3871787,292979.82,0.972303679912072,985.478892993387,17,2.08257909778889,0.735059045997338,15,2.05986559876253,0.76064527826114,2,0.693147180559945,1,21.6250857142857,0.280964285714286,35.5132214285714,27,46,30,1.44285714285714,0.337142857142857,0.245714285714286,2.88571428571429,,,,2324.378,35.5265714285714,0.335
NSI20150304,563,North Stradbroke,153.562,-27.345,2015-03-04T10:30:00Z,2015,3,4,10:30:00,2015-03-04T00:30:00Z,6.30107,3031.5878,2362.9027,0.596482147008523,0.961831966814123,35,0.957968025526682,0.269444231326642,3549282.90366495,96319.14,0.11956434057819,1200.18017480801,3,0.848675164041598,0.772497424974628,2,0.562349041529146,0.81129817346276,1,0,,27.2978928571429,0.168792857142857,35.3684642857143,20,11,52,1.18571428571429,0.0771428571428572,0.0657142857142857,0.342857142857143,,,,2321.07,35.4574285714286,0.139
PH420020426,210,Port Hacking 4,151.21815,-34.11758,2002-04-26T00:00:00Z,2002,4,26,00:00:00,2002-04-25T14:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH420030530,223,Port Hacking 4,151.21815,-34.11758,2003-05-30T00:00:00Z,2003,5,30,00:00:00,2003-05-29T14:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH420060130,252,Port Hacking 4,151.21815,-34.11758,2006-01-30T00:00:00Z,2006,1,30,00:00:00,2006-01-29T13:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH420070115,257,Port Hacking 4,151.21815,-34.11758,2007-01-15T00:00:00Z,2007,1,15,00:00:00,2007-01-14T13:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH420070703,262,Port Hacking 4,151.21815,-34.11758,2007-07-03T00:00:00Z,2007,7,3,00:00:00,2007-07-02T14:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH420080924,276,Port Hacking 4,151.21815,-34.11758,2008-09-24T00:00:00Z,2008,9,24,00:00:00,2008-09-23T14:00:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20090223,169,Port Hacking,151.22667,-34.11923,2009-02-24T09:27:00Z,2009,2,24,09:27:00,2009-02-23T22:27:00Z,140.08416,1199.9905,805.1015,0.710051513237667,0.969014068351383,35,1.13346040746435,0.318804344289576,19267986.6186625,234611,0.871319733206821,1738.6511528445,10,1.44643851400065,0.628180265042823,10,1.44643851400065,0.628180265042823,,,,22.53874,1.37883333333333,35.0974866666667,12.907,10.921,18.864,2.59,0.551,0.705,5.61,,,,2319.77833333333,35.3524,
PHB20090318,102,Port Hacking,151.22667,-34.11923,2009-03-19T09:39:00Z,2009,3,19,09:39:00,2009-03-18T22:39:00Z,17.84779,1939.6707,1154.6083,0.713310463510267,0.957982977613116,38,1.47266081674825,0.404845617968544,72546951.4333805,442390,0.976232932876908,3858.34639347634,10,1.23424699044144,0.536026657254413,10,1.23424699044144,0.536026657254413,,,,21.4929666666667,2.80788666666667,35.3406066666667,17.871,17.871,24.82,1.24,0.309,0.047,3.94,,,,2324.255,35.4712,
PHB20100316,12,Port Hacking,151.22667,-34.11923,2010-03-17T09:05:00Z,2010,3,17,09:05:00,2010-03-16T22:05:00Z,30.88973,17.7389,12.2575,0.679522035595015,0.926465076533289,43,1.80240910669839,0.4792111696418,72612072.3794612,129251,0.962523380377487,16405.8544439888,16,1.84343097827612,0.664877182645013,16,1.84343097827612,0.664877182645013,,,,22.7547642857143,0.865514285714286,35.3441428571429,16.878,73.459,25.813,2.01,0.41,0.019,5.21,,,,2318.99833333333,35.427,
PHB20110228,113,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,2390.5505,1690.3596,0.618970202065868,0.990740784379646,25,1.16343782602686,0.361442282749289,20694727.5334543,414064,0.809968151086774,787.608941733645,10,1.66739234242286,0.724139293481984,8,1.64907301465133,0.793036486767097,1,0,,23.1879466666667,0.914646666666667,35.4844733333333,20.849,70.481,45.667,1.71,0.322,0.015,3.38,,,,2324.20333333333,35.4574,
PHB20110517,76,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,90.1752,79.7432,0.693354409626549,0.971430649031664,49,1.56611347361,0.402411559025555,12920034.4273788,200384,0.879736255572065,1337.68668281899,14,1.76544756822649,0.668969009659167,13,1.75118510863209,0.682736718967893,1,0,,19.9979,4.4887,35.471575,73.459,28.791,35.74,0.68,0.196,0.628,1.35,,,,2325.08666666667,35.4949,0.651
PHB20110717,196,Port Hacking,151.22667,-34.11923,2011-07-18T09:38:00Z,2011,7,18,09:38:00,2011-07-17T23:38:00Z,0.41374,59.8058,46.8176,0.587521160067023,0.977035163958835,38,1.27042109256627,0.349248385270365,47428654.601716,432487,0.922211060453855,3121.50863514973,19,2.27360964427885,0.772170746402257,17,2.25191681307473,0.794827829608742,2,0.293235093850938,0.423048815713358,,,,41.696,54.6,30.777,1.97,0.472,0.778,6.4,,,,2323.50166666667,35.4245,1.271
PHB20111117,19,Port Hacking,151.22667,-34.11923,2011-11-18T09:36:00Z,2011,11,18,09:36:00,2011-11-17T22:36:00Z,4.8589,1223.5067,233.3373,0.554930621464841,0.996288766112866,31,1.84570800605861,0.537482493716903,135736263.821374,601457,0.822024670201182,5593.43569467144,17,0.972057372662559,0.34309360242914,11,0.897917467826052,0.374460668909102,6,1.38169200520976,0.771136990728467,19.4443,1.51646153846154,35.3634615384615,19,24,22,1.37,0.328,0.69,3.21,,,,2325.385,35.4008,0.704
PHB20120311,62,Port Hacking,151.22667,-34.11923,2012-03-12T09:00:00Z,2012,3,12,09:00:00,2012-03-11T22:00:00Z,4.44161,1647.9254,1121.0137,0.651014832025198,0.973063769175693,42,1.37976649764262,0.369151540546358,14674220.8229396,243799,0.566694522087428,610.13899335108,8,0.248029323917229,0.119276891870143,4,0.109910652407069,0.0792837765842744,4,1.22118533687534,0.880899014758188,20.6877076923077,0.998338461538462,35.1408615384615,24,12,57,3.45,0.275,0.183,2.75,,,,2307.74,35.2157,0.248
PHB20120821,378,Port Hacking,151.22667,-34.11923,2012-08-22T09:19:00Z,2012,8,22,09:19:00,2012-08-21T23:19:00Z,14.08869,693.1198,480.9404,0.687716586711787,0.993630453937325,41,1.66408500755784,0.448108984467526,8132165.94118896,103654.81,0.707070908070634,3167.03882531049,11,2.10972019728095,0.879821659108109,10,2.07228556940215,0.89998218771909,1,0,,17.5233230769231,1.97156923076923,35.5145615384615,31,30,20,1.78,0.392,0.131,5.12,,,,2322.4,35.4411,
PHB20121120,400,Port Hacking,151.22667,-34.11923,2012-11-21T09:30:00Z,2012,11,21,09:30:00,2012-11-20T22:30:00Z,31.17617,10690.2893,1251.8567,0.843276329535193,0.995951437861789,28,1.74683251339932,0.524227281988606,556217482.82635,363186.28,0.965183458485414,47688.2109490612,8,0.432033161788999,0.207764033337523,6,0.406288088180861,0.226753699454929,1,0,,18.8716153846154,3.37526923076923,35.4929615384615,14,14,40,1.27,0.351,0.518,3.57,,,,2325.18833333333,35.4162,
PHB20130422,432,Port Hacking,151.22667,-34.11923,2013-04-23T09:32:00Z,2013,4,23,09:32:00,2013-04-22T23:32:00Z,1.26246,511.2507,392.0262,0.764026473186659,0.994923743106434,26,1.22249065953278,0.375216217587941,26433789.2740232,2443995.01,0.0963396323068169,91.4137329670163,8,1.78816527093554,0.859925722889525,5,1.39050499316497,0.863969328932969,2,0.562362468913947,0.811317545084225,20.9331266666667,1.45805333333333,35.3224333333333,79.414,26.805,28.791,0.56,0.19,0.3,0.83,,,,2316.82166666667,35.3269,0.415
PHB20150723,647,Port Hacking,151.22667,-34.11923,2015-07-23T10:07:00Z,2015,7,23,10:07:00,2015-07-23T00:07:00Z,3.64096,1504.74,1057.2874,0.5229828630168,0.980769189774549,28,1.06341677064956,0.319133104646583,24530291.7776624,235021.37,0.0365700440953465,2967.28903466258,9,1.62863146013153,0.741222120365131,4,1.08443166507434,0.782252092692853,3,1.02818385933293,0.935893280949399,17.5961,2.69777142857143,35.6035642857143,33.755,27.798,11.914,1.64,0.357,0.461,3.36,,,,2330.776,35.5702,0.7605
PHB20170205,749,Port Hacking,151.22667,-34.11923,2017-02-06T10:49:00Z,2017,2,6,10:49:00,2017-02-05T23:49:00Z,8.86908,2517.8579,1746.9408,0.557728047621765,,27,1.33046303943082,0.403679882689033,3261294.32347392,120423.89,0.103403794402236,370.652325836414,8,1.73546805226935,0.834583717543405,5,1.30387552933639,0.810143416694102,3,0.923840705630872,0.840916049419837,22.84398,1.20877333333333,35.6212533333333,14.892,27.798,25.813,1.84,0.344,0.079,4.13,,,,2331.74166666667,35.5651,0.4525
PHB20170321,762,Port Hacking,151.22667,-34.11923,2017-03-22T09:21:00Z,2017,3,22,09:21:00,2017-03-21T22:21:00Z,6.40427,2715.8909,1994.4824,0.767104218565848,0.963414791853929,37,1.89033300865863,0.523504841259149,2296430.53145075,126120,0.510932105868815,144.155835755101,6,1.41597877004982,0.790272798535769,6,1.41597877004982,0.790272798535769,,,,22.5700933333333,0.106946666666667,35.4108333333333,11.914,18.863,100.255,2.65,0.473,0.219,5.8,0.288,,,2322.10166666667,35.385,0.5575
PHB20170716,774,Port Hacking,151.22667,-34.11923,2017-07-17T09:42:00Z,2017,7,17,09:42:00,2017-07-16T23:42:00Z,5.80663,1721.0091,1225.9241,0.630019670667891,0.969465614251064,29,1.52208171880442,0.452019007433195,7768413.65535426,77815.53,0.517471597043748,2118.18089230739,19,2.58733822288188,0.87872027275442,17,2.52628463778689,0.891667633532352,1,0,,19.0328533333333,2.22216,35.6887466666667,52.615,45.667,15.885,1.47,0.26,0.33,2.63,0.175,,,2335.76,35.6481,0.5735
PHB20190522,908,Port Hacking,151.22667,-34.11923,2019-05-23T08:50:00Z,2019,5,23,08:50:00,2019-05-22T22:50:00Z,8.25498,1736.0101,1303.7934,0.610907625815703,0.994594648581035,38,1.58417181523615,0.435500836454498,16579582.1574898,237140,0.964310226492793,1495.35924589395,14,1.74947426369477,0.662916354283906,12,1.73778939196826,0.699337897508755,2,0.693147180559945,1,23.0161357142857,-0.138985714285714,35.3910428571429,23.827,13.899,35.74,1.55,0.308,0.167,3.38,0.172,,,,35.4399,0.359
PHB20200609,1066,Port Hacking,151.22667,-34.11923,2020-06-10T09:32:00Z,2020,6,10,09:32:00,2020-06-09T23:32:00Z,4.45222,756.772,574.2981,0.703110522104831,0.970238250534631,33,1.16748941820473,0.333901585419443,11902102.0390721,174542.3,0.26002482370317,1253.61525844513,18,1.8767303866784,0.649304153194616,13,1.55864065316816,0.607669172349941,,,,19.12292,4.16294,35.55772,52.615,75.444,37.725,1.83,0.306,0.522,3.1,0.292,,,2329.915,35.5464444444445,
