TripCode,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
BRGL20140923,BRGL,-26.31935,153.28926,2014-09-23T03:56:01Z,2014,9,23,03:56:01,0,41.3333,0,0,0,0,1.3333,0,1.3333,88,0,43.9997,0,2.6667,0,0,0,0,5.3333,0,6.6666,0,0,0,0,0,1.3333,0,0,6.6667,0,0
ABFR20140923,ABFR,-35.33331,126.76333,2014-09-23T03:13:29Z,2014,9,23,03:13:29,0,10.6667,0,0,0,0,0,0,0,0,0,17.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.40091,132.78777,2014-09-22T04:47:18Z,2014,9,22,04:47:18,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.40193,133.19552,2014-09-22T03:43:55Z,2014,9,22,03:43:55,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.40223,133.60326,2014-09-22T02:40:32Z,2014,9,22,02:40:32,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.40752,134.01098,2014-09-22T01:37:09Z,2014,9,22,01:37:09,0,0,0,0,0,0,0,0.6667,0,0,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.41716,135.23432,2014-09-21T22:27:00Z,2014,9,21,22:27:00,0,0,0,0,0,0,0.6667,0,0,0,0,2.6668,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.42474,135.64206,2014-09-21T21:23:37Z,2014,9,21,21:23:37,0,0,0,0,0,0,0,0,0,0,0,3.3335,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.43095,136.04987,2014-09-21T20:20:14Z,2014,9,21,20:20:14,0,0,0,0,0,0,0,0,0,0,0,6.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140921,ADAB,-35.39917,137.67997,2014-09-21T16:06:42Z,2014,9,21,16:06:42,0,0,0,0,0,0,0,0,0,0,0,5.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,MEAD,-36.15971,138.54858,2014-09-20T10:18:05Z,2014,9,20,10:18:05,0,32,0,0,0,0,2,0,0,0,0,12.6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,MEAD,-38.5148,141.36082,2014-09-19T18:32:56Z,2014,9,19,18:32:56,0,38.6667,0,0,0,0,0,0,1.3333,0.6667,0,128.0001,0,1.3334,0,0.6667,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0
MEAD20140919,MEAD,-38.71983,142.16732,2014-09-19T15:23:54Z,2014,9,19,15:23:54,0,35.3333,0,0,0.6667,0,0,2.6667,1.3333,0.6667,0,252.6671,0,8,0,2.6667,1.3333,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0
SYME20140916,SYME,-38.97635,147.18341,2014-09-17T16:56:09Z,2014,9,17,16:56:09,0,0.6667,0,0,0,0,3.3333,0,0,0.6667,0,46.0003,0,3.3334,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20140916,SYME,-38.13185,149.47502,2014-09-17T10:41:22Z,2014,9,17,10:41:22,0.6667,0,0,0,0,0,2,0,0.6667,1.3333,0,78.0006,0,0,0,0,9.3334,0.6667,0,0,0,0,0,0,0,0,0,0,0,3.3333,0,0
SYME20140916,SYME,-36.028,150.62476,2014-09-17T03:24:08Z,2014,9,17,03:24:08,0,0,0,0,0,0,2.6667,1.3333,0,0,0,75.3336,0,0,0,0,2.6666,0.6667,0.6667,0,0.6667,0,0,0,0,0,0,0,0,3.3333,0,0
BRSY20140803,BRSY,-34.22573,151.32743,2014-08-04T19:40:17Z,2014,8,4,19:40:17,0,21.3333,0,0,0,0,0,0,0,5.3333,0,72.0002,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
BRSY20140803,BRSY,-32.8361,152.31736,2014-08-04T11:05:38Z,2014,8,4,11:05:38,0.6667,4,0,0,0,0,2,0,0.6667,10.6667,0,135.3336,0,1.3333,2.6667,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,3.3334,0,0
BRSY20140803,BRSY,-31.9868,152.86187,2014-08-04T05:56:50Z,2014,8,4,05:56:50,0.6667,110,0,0,2.6667,0,1.3333,14.6667,2.6667,26,0.6667,314.6673,0,2,6,20,1.3333,2.6667,0,0,11.3334,0,0,0,0,0,0,0,0,19.3333,0,0
BRSY20140803,BRSY,-31.3448,153.07803,2014-08-04T02:30:58Z,2014,8,4,02:30:58,0,62.6667,0,0,0,0,4.6667,2.6667,0,2.6668,1.3333,87.3338,0,0,4,6,0,0.6667,0,0,3.3333,0,0,0,0,0,0,0,0,22.6666,0,0
BRSY20140803,BRSY,-31.02366,153.18501,2014-08-04T00:48:02Z,2014,8,4,00:48:02,0,25.3333,0,0,0,0,2,0,0,0.6667,0,82.0005,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0
BRSY20140803,BRSY,-30.69788,153.27024,2014-08-03T23:05:07Z,2014,8,3,23:05:07,0,124.6667,0,0,2,0,15.3333,6,0.6667,2.6668,1.3333,86.0005,0,1.3334,0.6667,6,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,24.6667,0,0
BRSY20140803,BRSY,-30.0436,153.42727,2014-08-03T19:39:15Z,2014,8,3,19:39:15,2.6666,60.6667,0,0,0,0,11.3333,4.6666,6,7.3334,1.3333,113.3338,0,6.6667,2,5.3333,0.6667,4,0,0,6.6667,0,0,0,2,0,0.6667,0,0,49.3333,0,0
BRSY20140803,BRSY,-29.38914,153.58224,2014-08-03T16:13:23Z,2014,8,3,16:13:23,0,71.3333,0,0,2.6667,0,16,0,0,1.3333,0,165.3336,0,5.3333,2,1.3333,0,2.6667,0,0,22.6666,0,0,0,2.6667,0,0,0,0,28.6666,0,0
BRSY20140630,BRSY,-33.91315,151.45815,2014-07-01T23:47:31Z,2014,7,1,23:47:31,0,52,0,0,0,0,0.6667,0,0,14.6667,0,52.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
BRSY20140630,BRSY,-33.59828,151.59131,2014-07-01T22:13:37Z,2014,7,1,22:13:37,0,236,0,0,0,0,8.6667,0,0,305.3333,0,100.6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3333,0,0
BRSY20140630,BRSY,-33.28569,151.72785,2014-07-01T20:39:43Z,2014,7,1,20:39:43,0,42.6667,0,0,0,0,6,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRSY20140630,BRSY,-32.60913,152.60439,2014-07-01T15:58:01Z,2014,7,1,15:58:01,0,14.6667,0,0,0,0,0.6667,0,0,0.6667,0,60.667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRSY20140630,BRSY,-31.34847,153.08015,2014-07-01T09:42:26Z,2014,7,1,09:42:26,2,140.6667,0,0,0.6667,0,40,0,1.3333,0,0,179.3337,0,6,0,0,0,0,0.6667,0,2.0001,0,0,0,1.3333,0,0.6667,0,0,0,0,0
BRSY20140630,BRSY,-31.02692,153.18543,2014-07-01T08:08:32Z,2014,7,1,08:08:32,2,154.6667,0,0,0.6667,0,35.3333,1.3333,0.6667,0,1.3333,198.0008,0,2.6667,0,4,0,0,0,0,2.6667,0,0,0,0,0,0.6667,0,0,0.6667,0,0
BRSY20140630,BRSY,-29.39323,153.58734,2014-07-01T00:19:02Z,2014,7,1,00:19:02,0,136,0,0,0.6667,0,6.6667,0,0,0,0,37.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0
BRSY20140630,BRSY,-28.73897,153.7424,2014-06-30T21:11:14Z,2014,6,30,21:11:14,0,22,0,0,0,0,4.6667,0,1.3333,0,0,52.0003,0,2.6666,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0
BRSY20140630,BRSY,-28.40542,153.75,2014-06-30T19:37:20Z,2014,6,30,19:37:20,0,46,0,0,2,0,10.6667,0,0,0,0,28.0002,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0
BRSY20140630,BRSY,-28.07118,153.75,2014-06-30T18:03:26Z,2014,6,30,18:03:26,0,27.3333,0,0,1.3333,0,7.3333,0,0,0,0,52.6669,0,0.6667,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.3333,0,0
BRSY20140630,BRSY,-27.40269,153.75,2014-06-30T14:55:38Z,2014,6,30,14:55:38,0,62.6666,0,0,0.6667,0,6,0,2.6667,0,0.6667,64.0003,0,4,0,0,0,0,0,0,1.3334,0,0,0,2.6667,0,0,0,0,8.6667,0,0
ADAB20140610,ADAB,-35.43735,131.49315,2014-06-11T00:06:32Z,2014,6,11,00:06:32,0.6667,2,0,0,0,0,19.3333,0,0,0,0,20.0002,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140610,ADAB,-35.44532,131.90098,2014-06-10T22:52:57Z,2014,6,10,22:52:57,0,2,0,0,0,0,11.3333,0.6667,0,0,0,12.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140610,ADAB,-35.45714,132.71686,2014-06-10T20:25:47Z,2014,6,10,20:25:47,0,1.3333,0,0,0,0,6,0.6667,0,0,0,11.3336,0,0.6667,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0
ADAB20140610,ADAB,-35.4643,134.34905,2014-06-10T15:31:27Z,2014,6,10,15:31:27,0,2,0,0,0,0,6.6667,0,0,0,0,12.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140610,ADAB,-35.46266,134.75711,2014-06-10T14:17:52Z,2014,6,10,14:17:52,0,14,0,0,0,0,18,0,0,0,0,12.6668,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140607,MEAD,-37.82781,139.9126,2014-06-08T01:01:57Z,2014,6,8,01:01:57,0,0.6667,0,0,0,0,2,0,0,0,0,8.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRER20140606,BRER,-21.35044,153.07847,2014-06-07T15:32:03Z,2014,6,7,15:32:03,0.6667,4.6667,0,0,0,0,2,0,0,0,0,2.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140607,MEAD,-38.89237,142.97157,2014-06-07T14:27:16Z,2014,6,7,14:27:16,0,0,0,0,0.6667,0,2,0,0,0.6667,0,32.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRER20140606,BRER,-22.31817,153.36274,2014-06-07T10:32:10Z,2014,6,7,10:32:10,0,22.6667,0,0,0,0,6,0.6667,0,0,0,36.667,0,2.6667,0,2,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20140607,MEAD,-38.42133,144.40223,2014-06-07T09:09:55Z,2014,6,7,09:09:55,0,0,0,0,0,0,0.6667,0,0,0.6667,0,7.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRER20140606,BRER,-23.28541,153.65098,2014-06-07T05:32:17Z,2014,6,7,05:32:17,0,20,0,0,0,0,7.3333,0,0,0,0.6667,8.6668,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0
BRER20140606,BRER,-23.6077,153.74798,2014-06-07T03:52:20Z,2014,6,7,03:52:20,0,13.3333,0,0,0,0,7.3333,0,0,0,0,9.3336,0,0.6667,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,2.6667,0,0
BRER20140606,BRER,-24.26561,153.67038,2014-06-07T00:32:25Z,2014,6,7,00:32:25,0,17.3333,0,0,0,0,2.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BRER20140606,BRER,-24.92543,153.55085,2014-06-06T21:12:29Z,2014,6,6,21:12:29,0,2,0,0,0,0,4,0,0,0,0,3.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20140603,SYME,-37.11755,150.2379,2014-06-04T16:30:30Z,2014,6,4,16:30:30,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20140603,SYME,-36.79766,150.35674,2014-06-04T14:41:11Z,2014,6,4,14:41:11,0,0,0,0,0,0,0,0,0,0,0,35.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20140603,SYME,-36.15754,150.59148,2014-06-04T11:02:33Z,2014,6,4,11:02:33,0,0,0,0,0,0,0,0,0,0,0,21.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRSY20140523,BRSY,-32.27017,152.76547,2014-05-25T00:38:22Z,2014,5,25,00:38:22,0,144,0,0,0,0,37.3333,0,0,8,0,509.3339,0,18.6667,0,2.6667,0,0,0,0,10.6667,0,0,0,0,0,0,0,0,16,0,0
BRSY20140523,BRSY,-31.9504,152.87791,2014-05-24T22:59:14Z,2014,5,24,22:59:14,0,48,0,0,2.6667,0,37.3333,0,0,0,0,240.0003,0,2.6667,0,0,0,0,0,0,2.6667,0,0,0,5.3333,0,0,0,0,8,0,0
BRSY20140523,BRSY,-30.33345,153.36143,2014-05-24T14:43:38Z,2014,5,24,14:43:38,0,19.3333,0,0,0,0,2.6667,0,0,0,0,35.3336,0,1.3334,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6667,0,0
BRSY20140523,BRSY,-29.35254,153.59845,2014-05-24T09:46:15Z,2014,5,24,09:46:15,2.6667,28.6667,0,0,0,0,1.3333,0,0,1.3334,0,119.3339,0,2,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
BRSY20140523,BRSY,-27.69527,153.74901,2014-05-24T01:30:39Z,2014,5,24,01:30:39,0,8,0,0,3.3333,0,1.3333,0,0,1.3333,0,124.6669,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6667,0,0
BRER20140502,BRER,-21.22296,153.03926,2014-05-03T05:06:45Z,2014,5,3,05:06:45,0,12,0,0,0,0,0.6667,0,0,0,0,22.0001,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRER20140502,BRER,-24.13557,153.68989,2014-05-02T14:04:03Z,2014,5,2,14:04:03,0,4.6667,0,0,0,0,0.6667,0,0,0,0,24.6669,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0
BRER20140502,BRER,-25.11291,153.45256,2014-05-02T09:03:09Z,2014,5,2,09:03:09,0,28,0,0,0.6667,0,6,0,0.6667,0,0,23.3341,0,0.6667,0,1.3333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BRER20140502,BRER,-25.43243,153.34417,2014-05-02T07:22:51Z,2014,5,2,07:22:51,2,14.6667,0,0,0,0,2.6667,0,0,0,0,80.667,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,2.6667,0,0
BRSY20140420,BRSY,-32.68576,152.50487,2014-04-21T19:24:21Z,2014,4,21,19:24:21,0,3.3333,0,0,0,0,3.3333,0,0,5.3333,0,134.6668,0,2,0,0,0,0,0,0,1.3333,0,0,0,0.6667,0,0,0,0,3.3333,0,0
BRSY20140420,BRSY,-32.09941,152.82973,2014-04-21T16:13:13Z,2014,4,21,16:13:13,0,4,0,0,0,0,2,0,0,0,0,105.3341,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,3.3333,0,0
BRSY20140420,BRSY,-30.48457,153.32392,2014-04-21T08:15:22Z,2014,4,21,08:15:22,0,4,0,0,0,0,4.6667,0,0,3.3333,0,41.3338,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
ADAB20140331,ADAB,-35.38468,131.22602,2014-03-31T19:40:49Z,2014,3,31,19:40:49,0,6,0,0,0,0,11.3333,0,0,0.6667,0,33.3337,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
ADAB20140331,ADAB,-35.3934,132.04132,2014-03-31T17:23:17Z,2014,3,31,17:23:17,0,0,0,0,0,0,13.3333,0,0,3.3333,0,44.667,0,1.3333,0,0,1.3333,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
ADAB20140331,ADAB,-35.39639,132.44902,2014-03-31T16:14:30Z,2014,3,31,16:14:30,0,0,0,0,0,0,13.3333,0,0,2.6667,0,41.3338,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140331,ADAB,-35.41218,134.07987,2014-03-31T11:39:26Z,2014,3,31,11:39:26,0,1.3333,0,0,0,0,10,0,0,8.6667,0,29.3339,0,2.6667,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
ADAB20140331,ADAB,-35.41619,134.48765,2014-03-31T10:30:40Z,2014,3,31,10:30:40,0,1.3333,0,0,0,0,13.3333,0,0,6.0001,0,24.0001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
ADAB20140331,ADAB,-35.41943,134.89546,2014-03-31T09:21:54Z,2014,3,31,09:21:54,0,4,0,0,0,0,2.6667,0,0,4,0,24.6669,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
ADAB20140331,ADAB,-35.42663,136.11902,2014-03-31T05:55:36Z,2014,3,31,05:55:36,0.6667,0.6667,0,0,0,0,0.6667,0,0,3.3333,0,76.0004,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,10.6667,0,0
MEAD20140328,MEAD,-36.71596,139.00177,2014-03-29T06:42:11Z,2014,3,29,06:42:11,0,13.3333,0,0,0,0,40,0,0,3546.6667,0,679.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.6667,0,0
MEAD20140328,MEAD,-38.35525,140.98226,2014-03-28T20:43:02Z,2014,3,28,20:43:02,0,0,0,0,0,0,0,0,0,824.4444,0,346.6665,0,4.4444,2.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140328,MEAD,-38.71491,142.16267,2014-03-28T16:26:15Z,2014,3,28,16:26:15,6.6667,0,0,0,0,0,0,0,0,326.6667,0,302.222,0,22.2222,2.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYBR20140324,SYBR,-29.39847,153.58167,2014-03-26T01:52:02Z,2014,3,26,01:52:02,0,77.3333,0,0,0,0,21.3333,0,0,2.6667,0,141.3338,0,0,0,0,2.6667,0,0,0,5.3334,0,0,0,0,0,2.6667,0,0,5.3333,0,0
SYME20140325,SYME,-37.69522,149.91301,2014-03-25T19:55:28Z,2014,3,25,19:55:28,0,0,0,0,0,0,0,0,0,53.3333,0,80.0002,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0
SYME20140325,SYME,-37.09188,150.24029,2014-03-25T17:25:59Z,2014,3,25,17:25:59,6.6667,0,0,0,0,0,8,0,0,6.6667,1.3333,182.6662,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,2.6666,0,0
SYME20140325,SYME,-36.77187,150.35856,2014-03-25T16:11:15Z,2014,3,25,16:11:15,2,3.3333,0,0,0,0,12,0,0,0,0,187.3343,0,2,0,2.6667,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,1.3333,0,0
SYBR20140324,SYBR,-31.35402,153.07651,2014-03-25T14:10:17Z,2014,3,25,14:10:17,0,42.6667,0,0,0,0,13.3333,0,0,72,0,304.0007,0,0,0,0,2.6667,2.6667,0,0,5.3333,0,0,0,2.6667,0,0,0,0,5.3333,0,0
SYME20140325,SYME,-34.52339,151.13663,2014-03-25T07:28:04Z,2014,3,25,07:28:04,0,41.3333,0,0,0,0,20,0,1.3333,12,0.6667,134.0011,0,2.6667,0.6667,0,0,0.6667,0,0,2.6667,0,0,0,0,0,0.6667,0,0,2,0,0
ADAB20140120,ADAB,-35.39037,129.80576,2014-01-21T04:32:16Z,2014,1,21,04:32:16,0,2.6667,0,0,0,0,0,0,0,0.6667,0,2.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.40992,131.02877,2014-01-21T01:08:18Z,2014,1,21,01:08:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.4161,131.84435,2014-01-20T22:52:19Z,2014,1,20,22:52:19,0,2,0,0,0,0,5.3333,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.41713,132.25218,2014-01-20T21:44:20Z,2014,1,20,21:44:20,0,8,0,0,0,0,8.6667,0,0,0,0,3.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.41679,132.66001,2014-01-20T20:36:20Z,2014,1,20,20:36:20,0,50,0,0,0,0,8,6.6667,0,1.3333,0,11.3336,0,0.6667,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.40174,134.29108,2014-01-20T16:04:23Z,2014,1,20,16:04:23,0,73.3333,0,0,0,0,1.3333,4.6666,0,0.6667,0,16.0003,0,4,0,0,0,0,0.6667,0,2,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.39455,134.69872,2014-01-20T14:56:24Z,2014,1,20,14:56:24,0,79.3333,0,0,0,0,2.6667,19.3334,0,0,0,10.667,0,2,0,0,0,1.3333,4,0,0.6667,0,0,0,0,0,0,0,0,2.6667,0,0
ADAB20140120,ADAB,-35.35952,137.14144,2014-01-20T08:08:28Z,2014,1,20,08:08:28,0,22,0,0,0,0,1.3333,0,0,8.6667,0,9.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAB20140120,ADAB,-35.02782,138.15625,2014-01-20T04:44:30Z,2014,1,20,04:44:30,0,2,0,0,0,0,8.6667,0,0,24.6667,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140117,MEAD,-36.30375,138.76187,2014-01-18T01:41:59Z,2014,1,18,01:41:59,0,63.3333,0,0,0,0,0,0,0,49.3334,0,143.3333,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140117,MEAD,-38.9714,143.68415,2014-01-17T07:24:19Z,2014,1,17,07:24:19,0,0,0,0,0,0,5.3333,0,0,628.6667,0,86.6666,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
MEAD20140117,MEAD,-38.93321,144.10864,2014-01-17T06:11:09Z,2014,1,17,06:11:09,0,0,0,0,0,0,0,0,0,585.3333,0,37.3334,0,2.6667,4,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
BRGL20140101,BRGL,-24.00911,152.37771,2014-01-02T02:00:04Z,2014,1,2,02:00:04,2,30,0,0,0,0,25.3333,28.0001,0.6667,0.6667,0.6667,244.0008,0,2,0,3.3333,0,0,0,0,0.6667,0,0,0,0,0,2.6667,0,0,0,0,0
TOCA20131108,TOCA,-17.11826,146.03442,2013-11-14T10:51:47Z,2013,11,14,10:51:47,0,11.3333,0,0,0,0,15.3333,0.6667,0,4,0.6667,64.6671,0,16,0.6667,0.6667,0,0,0,0,0,0,0,0,1.3333,0,2,0,0,0,0,0
TOCA20131108,TOCA,-17.43393,146.15013,2013-11-13T11:07:49Z,2013,11,13,11:07:49,0.6667,22,0,0,0.6667,0,7.3333,2.6667,1.3333,10,2.6667,118.6669,0,26.0001,2,0.6667,0,5.3333,0,0,10.6668,0,0,0,0.6667,0,1.3333,0,0,0,0,0
TOCA20131108,TOCA,-18.38054,146.49968,2013-11-10T11:55:55Z,2013,11,10,11:55:55,0.6667,14.6667,0,0,0,0,4.6667,0,2,4.6667,0,94.0002,0,40.6667,2,1.3333,2,0,0,0.6667,2,0.6667,0,0,4.6667,0,0,0,0,0,0,0
MEAD20131102,MEAD,-38.17843,140.55104,2013-11-03T13:42:01Z,2013,11,3,13:42:01,0,49.3333,0,0,0,0,0,0,0,2.6667,0,50.0001,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20131102,MEAD,-38.6184,141.68777,2013-11-03T09:00:50Z,2013,11,3,09:00:50,0,306,0,0,0,0,3.3333,4.6667,0,16,0,291.9996,0,8.6667,1.3333,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
MEAD20131102,MEAD,-38.86069,142.92785,2013-11-03T04:19:38Z,2013,11,3,04:19:38,0,32,0,0,0,0,7.3333,0,0,4.6667,0.6667,14.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20131102,MEAD,-38.93853,143.34306,2013-11-03T02:45:54Z,2013,11,3,02:45:54,0,12,0,0,0,0,2,0,0.6667,0.6667,3.3333,15.3334,0,2.6667,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0
HOFR20130617,HOFR,-35.18627,135.58572,2013-06-22T13:41:02Z,2013,6,22,13:41:02,0,4.6667,0,0,0,0,38.6667,0,0.6667,0,0,13.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOFR20130617,HOFR,-35.58402,134.08766,2013-06-21T10:24:15Z,2013,6,21,10:24:15,0,1.3333,0,0,0,0,4.6667,0,0,0,0,8.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HOFR20130617,HOFR,-36.92956,135.88922,2013-06-20T15:07:58Z,2013,6,20,15:07:58,0,0,0,0,0,0,12.6667,0,0,0,0,30.0002,0,0,0,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOFR20130617,HOFR,-37.12798,136.22313,2013-06-20T12:43:25Z,2013,6,20,12:43:25,0,0.6667,0,0,0,0,15.3333,0,0,0,0.6667,40.6666,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
HOFR20130617,HOFR,-39.55728,139.73958,2013-06-19T10:27:54Z,2013,6,19,10:27:54,0,1.3333,0,0,0,0,10.6667,0,0,0,0,36.0003,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0
