LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON,ABUNDANCE_M3
-30.8333,115.3333,1997-01-01T00:00:00Z,Flaccisagitta enflata,1.347
-30.8333,115.5833,1997-06-01T00:00:00Z,Flaccisagitta enflata,12.09
-30.8333,115.4833,1997-06-01T00:00:00Z,Flaccisagitta enflata,4.51
-30.8333,115.3333,1997-07-01T00:00:00Z,Flaccisagitta enflata,2.971
-30.8333,115.6333,1997-08-01T00:00:00Z,Flaccisagitta enflata,0.337
-30.8333,115.3333,1997-08-01T00:00:00Z,Flaccisagitta enflata,3.316
-30.8333,115.5333,1998-04-01T00:00:00Z,Flaccisagitta enflata,8.588
-30.8333,115.3333,1998-04-01T00:00:00Z,Flaccisagitta enflata,3.022
-30.8333,115.4833,1998-07-01T00:00:00Z,Flaccisagitta enflata,1.987
-30.8333,115.3333,1998-09-01T00:00:00Z,Flaccisagitta enflata,4.307
-30.8333,115.3333,1998-11-01T00:00:00Z,Flaccisagitta enflata,0.538
-30.8333,115.3833,1998-01-01T00:00:00Z,Mesosagitta minima,5.863
-30.8333,115.3333,1998-05-01T00:00:00Z,Mesosagitta minima,3.581
-30.8333,115.3833,1998-09-01T00:00:00Z,Mesosagitta minima,0.241
-30.8333,115.4333,1998-10-01T00:00:00Z,Mesosagitta minima,0.571
-30.8333,115.4833,1997-01-01T00:00:00Z,Mesosagitta minima,0.154
-30.8333,115.5333,1997-04-01T00:00:00Z,Mesosagitta minima,2.011
-30.8333,115.6333,1997-04-01T00:00:00Z,Pterosagitta draco,0.51
-30.8333,115.5833,1998-05-01T00:00:00Z,Pterosagitta draco,1.211
-30.8333,115.4833,1998-05-01T00:00:00Z,Pterosagitta draco,6.03
-30.8333,115.4833,1998-06-01T00:00:00Z,Pterosagitta draco,1.834
-39.667,148.584,2005-06-01T00:00:00Z,Calanoides carinatus,2.142
-39,148.351,2005-06-01T00:00:00Z,Calanus australis,5.433
-40.5,148.85,2005-06-01T00:00:00Z,Chiridius gracilis,5.642
-42.167,148.45,2005-06-01T00:00:00Z,Mecynocera clausi,0.232
-43.733,146.187,2006-06-01T00:00:00Z,Metridia lucens,0.302
-44.125,146.717,2006-06-01T00:00:00Z,Neocalanus tonsus,235.965
-41,148.631,2005-06-01T00:00:00Z,Pleuromamma gracilis,10.364
-40.75,148.941,2006-06-01T00:00:00Z,Rhincalanus nasutus,1.038
-41.833,148.476,2005-06-01T00:00:00Z,Calanus australis,12.397
-43.167,148.084,2005-06-01T00:00:00Z,Centropages australiensis,3.868
-42.5,148.5,2005-06-01T00:00:00Z,Centropages australiensis,2.993
-42.75,148.533,2006-06-01T00:00:00Z,Subeucalanus longiceps,1.116
-43.95,146,2006-06-01T00:00:00Z,Neocalanus tonsus,107.973
-43.25,148.345,2006-06-01T00:00:00Z,Neocalanus tonsus,62.259
-40.75,148.767,2006-06-01T00:00:00Z,Temora turbinata,2.397
-43.75,148,2006-06-01T00:00:00Z,Euchirella rostromagna,1.999
-41,148.631,2005-06-01T00:00:00Z,Nyctiphanes australis,7.033
-44.108,146.333,2006-06-01T00:00:00Z,Pleuromamma abdominalis,1.502
-40.5,148.833,2006-06-01T00:00:00Z,Subeucalanus longiceps,1.105
-42.75,148.358,2006-06-01T00:00:00Z,Neocalanus tonsus,51.944
-40.75,148.941,2006-06-01T00:00:00Z,Nyctiphanes australis,4.672
-40.333,148.651,2005-06-01T00:00:00Z,Nyctiphanes australis,27.03
-39,148.467,2005-06-01T00:00:00Z,Sulcanus conflictus,2.641
-41.5,148.783,2006-06-01T00:00:00Z,Temora turbinata,3.956
-42.167,148.45,2005-06-01T00:00:00Z,Calanus australis,3.02
-41,148.631,2005-06-01T00:00:00Z,Candacia armata,2.961
-39,148.351,2005-06-01T00:00:00Z,Centropages australiensis,1.358
-40.833,148.75,2005-06-01T00:00:00Z,Chiridius gracilis,0.753
-43.875,146.717,2006-06-01T00:00:00Z,Mecynocera clausi,4.221
-40.833,148.634,2005-06-01T00:00:00Z,Neocalanus tonsus,1.686
-39.667,148.584,2005-06-01T00:00:00Z,Neocalanus tonsus,1.071
-40.5,148.659,2006-06-01T00:00:00Z,Neocalanus tonsus,2.776
-40.75,148.592,2006-06-01T00:00:00Z,Pleuromamma gracilis,11.189
-40.5,148.833,2006-06-01T00:00:00Z,Calanus australis,31.483
-43.95,146,2006-06-01T00:00:00Z,Candacia armata,0.931
-40.5,148.833,2006-06-01T00:00:00Z,Labidocera tasmanica,0.552
-43.75,148,2006-06-01T00:00:00Z,Metridia lucens,3.997
-43.542,145.533,2006-06-01T00:00:00Z,Neocalanus tonsus,24.804
-44.108,146.333,2006-06-01T00:00:00Z,Temora turbinata,1.502
-43.467,145.675,2006-06-01T00:00:00Z,Calanoides carinatus,0.254
-40.5,148.833,2006-06-01T00:00:00Z,Calanoides carinatus,0.552
-40.75,148.592,2006-06-01T00:00:00Z,Centropages australiensis,22.379
-43.65,145.875,2006-06-01T00:00:00Z,Mesocalanus tenuicornis,7.681
-43.717,147.833,2006-06-01T00:00:00Z,Nyctiphanes australis,3.937
-39,148.583,2005-06-01T00:00:00Z,Nyctiphanes australis,26.611
-40.667,148.783,2005-06-01T00:00:00Z,Candacia armata,0.602
-40.333,148.651,2005-06-01T00:00:00Z,Neocalanus tonsus,1.802
-42.75,148.184,2006-06-01T00:00:00Z,Neocalanus tonsus,6.132
-42,148.467,2006-06-01T00:00:00Z,Nyctiphanes australis,44.705
-43.85,146.417,2006-06-01T00:00:00Z,Metridia lucens,1.063
-40.333,148.883,2005-06-01T00:00:00Z,Centropages australiensis,1.363
-44.117,147.325,2006-06-01T00:00:00Z,Mecynocera clausi,0.485
-43.983,146.375,2006-06-01T00:00:00Z,Mecynocera clausi,2.525
-40.333,148.883,2005-06-01T00:00:00Z,Noctiluca scintillans,238.534
-21.62,114.16,1997-12-03T08:55:00Z,Oncaea media complex,20.08
-21.83,114.51,1998-10-20T08:55:00Z,Paracalanus nanus,25.11
-21.83,114.51,2002-04-03T08:30:00Z,Oithona attenuata,13.63
-21.62,114.16,1997-12-03T08:55:00Z,Euterpina acutifrons,84.55
-21.62,114.16,1997-11-02T09:45:00Z,Oncaea scottodicarloi,26.41
-21.62,114.16,1998-10-24T08:30:00Z,Farranula gibbula,8.04
-21.62,114.16,1998-01-24T08:47:00Z,Clausocalanus arcuicornis,22.4
-21.62,114.16,1998-01-24T08:47:00Z,Oncaea zernovi complex,215.25
-21.83,114.51,1997-12-01T08:55:00Z,Farranula gibbula,16.94
-21.83,114.51,1997-12-01T08:55:00Z,Oithona nana,220.24
-21.62,114.16,1998-02-22T08:30:00Z,Acrocalanus gibber,22.49
-21.83,114.51,1998-02-24T07:40:00Z,Euterpina acutifrons,855.48
-21.62,114.16,1998-10-17T09:05:00Z,Farranula carinata,8.44
-21.83,114.51,1998-11-22T08:20:00Z,Dioithona rigida,174.04
-21.62,114.16,1997-10-27T09:12:00Z,Clausocalanus farrani,6.04
-21.62,114.16,1997-11-30T09:00:00Z,Calocalanus gracilis,20.93
-21.83,114.51,1998-11-17T08:05:00Z,Acartia (Acanthacartia) fossae,23.99
-21.62,114.16,1998-01-24T08:47:00Z,Paracalanus nanus,54.84
-21.62,114.16,1999-01-14T08:35:00Z,Oncaea media complex,3.86
-21.62,114.16,1999-02-11T08:30:00Z,Farranula curta,7.31
-21.62,114.16,1999-02-15T08:40:00Z,Oncaea waldemari,3.55
-21.83,114.51,1998-11-22T08:20:00Z,Bestiolina similis,208.86
-21.62,114.16,1997-11-02T09:45:00Z,Oithona nana,396.15
-21.62,114.16,1998-01-24T08:47:00Z,Microsetella rosea,1244.5
-21.83,114.51,1998-12-21T08:40:00Z,Oithona nana,111.1
-21.83,114.51,1997-12-04T08:55:00Z,Calanopia aurivilli,29.22
-21.62,114.16,1997-10-27T09:12:00Z,Oithona tenuis,3.02
-21.83,114.51,1998-10-20T08:55:00Z,Farranula carinata,12.87
-21.62,114.16,1998-01-24T08:47:00Z,Oithona simplex,66.72
-21.62,114.16,1999-01-14T08:35:00Z,Oithona plumifera,38.61
-21.62,114.16,1999-02-11T08:30:00Z,Clausocalanus furcatus,7.31
-21.83,114.51,1998-11-17T08:05:00Z,Paracalanus nanus,23.6
-21.62,114.16,1997-12-03T08:55:00Z,Calocalanus gracilis,21.49
-21.62,114.16,1998-10-24T08:30:00Z,Candacia bipinnata,8.04
-21.83,114.51,2002-04-03T08:30:00Z,Acartia (Acanthacartia) fossae,40.88
-21.62,114.16,1998-12-20T09:20:00Z,Oncaea zernovi complex,118.15
-21.83,114.51,1998-01-25T08:50:00Z,Parvocalanus dubia,104.77
-21.62,114.16,1997-10-27T09:12:00Z,Oithona setigera,45.34
-21.83,114.51,2002-04-05T08:30:00Z,Microsetella rosea,714.39
-21.62,114.16,1999-02-11T08:30:00Z,Corycaeus crassiusculus,7.16
-21.62,114.16,1999-02-15T08:40:00Z,Clausocalanus farrani,7.1
-21.62,114.16,1999-01-14T08:35:00Z,Acartia (Acanthacartia) fossae,3.86
-21.62,114.16,1997-12-03T08:55:00Z,Oncaea scottodicarloi,107.45
-21.62,114.16,1997-12-03T08:55:00Z,Paracalanus aculeatus,41.57
-21.62,114.16,1997-10-27T09:12:00Z,Lucicutia flavicornis,3.02
-21.62,114.16,1997-11-30T09:00:00Z,Onychocorycaeus agilis,20.93
-21.62,114.16,1998-01-24T08:47:00Z,Oithona robusta,22.37
-21.62,114.16,1999-02-15T08:40:00Z,Oithona setigera,3.55
-21.83,114.51,1999-02-16T08:30:00Z,Parvocalanus dubia,144.77
-21.83,114.51,1997-12-01T08:55:00Z,Oithona simplex,50.82
-16.21,145.139,2001-08-23T00:00:00Z,Oithona plumifera,16.99
-16.011,145.109,2001-08-26T00:00:00Z,Farranula carinata,8.58
-16.011,145.109,2001-08-26T00:00:00Z,Subeucalanus pileatus,6.98
-16.011,145.109,2001-08-26T00:00:00Z,Parvocalanus crassirostris,37.67
-16.169,145.787,2000-08-05T00:00:00Z,Oithona nana,298.17
-16.169,145.787,2000-08-05T00:00:00Z,Oithona simplex,271.06
-16.215,145.029,2000-08-11T00:00:00Z,Ditrichocorycaeus dahli,34.82
-16.89,145.132,2001-02-02T00:00:00Z,Oithona nana,579.09
-16.946,145.988,2001-08-29T00:00:00Z,Oithona simplex,183.46
-16.225,145.814,2002-03-07T00:00:00Z,Parvocalanus crassirostris,1274
-16.225,145.814,2002-03-07T00:00:00Z,Paracalanus indicus,127.4
-16.26,145.189,2002-03-11T00:00:00Z,Ditrichocorycaeus dahli,49
-16.26,145.189,2002-03-11T00:00:00Z,Paracalanus indicus,49.93
-16.87,145.835,2001-01-27T00:00:00Z,Acrocalanus gibber,84.93
-16.095,145.313,2002-03-21T00:00:00Z,Euterpina acutifrons,332.08
-16.113,145.484,2000-08-08T00:00:00Z,Oithona nana,95.55
-16.113,145.484,2000-08-08T00:00:00Z,Clausocalanus farrani,7.96
-16.145,145.017,2001-08-27T00:00:00Z,Oithona fallax,8.38
-16.145,145.017,2001-08-27T00:00:00Z,Oithona nana,25.14
-16.856,145.712,2000-08-02T00:00:00Z,Euterpina acutifrons,38.6
-16.856,145.712,2000-08-02T00:00:00Z,Temora turbinata,28.95
-16.856,145.712,2000-08-02T00:00:00Z,Oithona attenuata,9.65
-16.87,145.834,2000-08-04T00:00:00Z,Oithona nana,136.06
-16.87,145.834,2000-08-04T00:00:00Z,Parvocalanus crassirostris,247.38
-16.87,145.834,2000-08-04T00:00:00Z,Nannocalanus minor,12.37
-16.752,145.656,2001-08-20T00:00:00Z,Euterpina acutifrons,172.9
-16.752,145.656,2001-08-20T00:00:00Z,Oithona plumifera,9.1
-20.3758,148.85,2014-06-01T09:25:00Z,Calanopia aurivilli,2.7
-20.3758,148.85,2014-06-01T09:25:00Z,Ditrichocorycaeus dahli,16.198
-20.2787,149.074,2014-06-01T20:40:00Z,Ditrichocorycaeus andrewsi,3.991
-20.2787,149.074,2014-06-01T20:40:00Z,Ditrichocorycaeus subtilis,7.981
-19.7697,149.137,2014-06-01T08:24:00Z,Oncaea clevei complex,1.252
-19.7697,149.137,2014-06-01T08:24:00Z,Canthocalanus pauper,1.252
-20.3684,148.846,2014-06-01T09:30:00Z,Euterpina acutifrons,25.033
-20.2455,149.17,2014-06-01T15:00:00Z,Paracalanus aculeatus,9.387
-20.2455,149.17,2014-06-01T15:00:00Z,Goniopsyllus rostratus,1.043
-20.2455,149.17,2014-06-01T15:00:00Z,Microsetella norvegica,2.086
-20.2455,149.17,2014-06-01T15:00:00Z,Canthocalanus pauper,6.258
-20.5919,148.869,2014-06-01T14:20:00Z,Oithona nana,28.984
-20.5919,148.869,2014-06-01T14:20:00Z,Parvocalanus crassirostris,48.308
-20.3352,148.926,2014-06-01T08:40:00Z,Canthocalanus pauper,37.656
-20.3352,148.926,2014-06-01T08:40:00Z,Parvocalanus crassirostris,164.742
-19.7975,149.419,2014-06-01T10:30:00Z,Paracalanus indicus,18.713
-19.7975,149.419,2014-06-01T10:30:00Z,Parvocalanus crassirostris,2.673
-19.7975,149.419,2014-06-01T10:30:00Z,Euterpina acutifrons,10.693
-19.7975,149.419,2014-06-01T10:30:00Z,Ditrichocorycaeus dahli,5.346
-20.3483,148.939,2014-06-01T18:10:00Z,Paracalanus aculeatus,13.238
-20.46,149.032,2014-06-01T10:00:00Z,Ditrichocorycaeus andrewsi,2.648
-20.46,149.032,2014-06-01T10:00:00Z,Oithona attenuata,5.295
-20.1613,148.951,2014-06-01T11:23:00Z,Calanopia elliptica,15.735
-20.1546,149.068,2014-06-01T11:15:00Z,Oithona fallax,8.099
-20.4653,149.035,2014-06-01T17:35:00Z,Ditrichocorycaeus dahli,18.357
-20.1544,149.067,2014-06-01T14:15:00Z,Ditrichocorycaeus asiaticus,22.946
-20.1756,148.954,2014-06-01T14:00:00Z,Clausocalanus farrani,2.032
-20.1756,148.954,2014-06-01T14:00:00Z,Microsetella norvegica,2.032
-11.607,136.575,2011-12-06T13:35:00Z,Ditrichocorycaeus andrewsi,76.8
-11.315,135.793,2011-12-05T16:00:00Z,Acartia (Odontacartia) pacifica,205.72
-11.653,133.6,2011-12-03T16:54:00Z,Oithona vivida,216.22
-11.29,133.617,2011-12-03T13:22:00Z,Onychocorycaeus pumilus,19.75
-11.548,136.82,2011-12-06T16:00:00Z,Paracalanus aculeatus minor,74.67
-10.823,133.536,2011-12-02T08:00:00Z,Oithona fallax,4.94
-11.607,136.575,2011-12-06T13:35:00Z,Acrocalanus gibber,25.6
-10.832,133.578,2011-12-02T14:00:00Z,Calocalanus pavo,33.76
-11.548,136.82,2011-12-06T16:00:00Z,Temora discaudata,10.67
-11.653,133.6,2011-12-03T16:54:00Z,Oithona simplex,1124.32
-10.832,133.578,2011-12-02T14:00:00Z,Acartia (Odontacartia) pacifica,20.25
-11.49,136.228,2011-12-06T10:30:00Z,Oithona nana,474.84
-11.315,135.793,2011-12-05T16:00:00Z,Oncaea clevei,22.86
-12.55,141.25,1988-01-19T23:54:00Z,Corycaeus sewelli (invalid),81.05
-12.55,141.45,1986-05-09T18:52:00Z,Dioithona rigida,174
-12.55,141.45,1986-12-02T19:16:00Z,Onychocorycaeus pacificus,4.72
-12.55,141.25,1987-10-22T21:13:00Z,Canthocalanus pauper,22.02
-12.65,141.65,1987-11-20T18:35:00Z,Ditrichocorycaeus erythraeus,64.05
-12.65,141.65,1987-08-23T18:28:00Z,Corycaeus sewelli (invalid),289.14
-12.75,141.75,1987-06-30T04:19:00Z,Onychocorycaeus pacificus,26.74
-12.55,141.25,1987-04-28T21:33:00Z,Euterpina acutifrons,353.3
-12.65,141.15,1987-12-19T23:17:00Z,Paracalanus denudatus,161.2
-16.085,124.15667,2011-10-16T16:25:00Z,Ditrichocorycaeus asiaticus,10.28
-21.62,114.16,1998-02-22T08:30:00Z,Euterpina acutifrons,22.49
-12.65,141.15,1987-03-30T23:32:00Z,Candacia discaudata,1.38
-14.02655,121.91682,2009-06-09T00:00:00Z,Calocalanus plumulosus,0.087
-12.65,141.65,1987-10-21T17:45:00Z,Labidocera minuta,1.92
-15.99833,124.38,2011-10-17T10:12:00Z,Paracalanus nanus,30.67
-12.55,141.25,1986-11-02T21:27:00Z,Calanopia elliptica,7.62
-12.55,141.25,1987-09-21T20:10:00Z,Oithona simplex,51.16
-11.64252,130.20563,2005-08-19T14:50:00Z,Onychocorycaeus catus,298.594
-12.55,141.45,1986-06-07T19:25:00Z,Paracalanus aculeatus,172.79
-12.65,141.65,1986-10-03T19:55:00Z,Paracalanus aculeatus,909.74
-12.65,141.15,1986-05-09T23:27:00Z,Oithona plumifera,232.04
-12.65,141.15,1987-05-26T22:37:00Z,Candacia catula,3.86
-21.62,114.16,1998-10-24T08:30:00Z,Clausocalanus farrani,8.04
-21.62,114.16,1998-01-24T08:47:00Z,Euterpina acutifrons,116.06
-21.83,114.51,1997-10-26T09:55:00Z,Oncaea waldemari,12.13
-21.62,114.16,1999-02-11T08:30:00Z,Paracalanus aculeatus minor,9.06
-21.83,114.51,1998-11-17T08:05:00Z,Bestiolina similis,12.19
-21.62,114.16,1997-10-27T09:12:00Z,Oncaea mediterranea complex,6.04
-21.62,114.16,1997-11-02T09:45:00Z,Parvocalanus dubia,26.41
-12.55,141.45,1987-08-24T04:23:00Z,Oncaea media complex,12.54
-21.62,114.16,1997-11-30T09:00:00Z,Paracalanus indicus,20.93
-12.55,141.45,1986-08-08T18:53:00Z,Oithona brevicornis,63.6
-16.15833,124.285,2011-01-29T19:42:00Z,Euchaeta marina,4.91
-16.43833,124.35833,2011-10-12T11:57:00Z,Ditrichocorycaeus andrewsi,25.6
-16.08667,124.16,2011-10-16T10:16:00Z,Dioithona rigida,14.22
-16.06167,124.10667,2011-01-24T13:20:00Z,Oithona attenuata stocky,186.67
-16.05333,124.11167,2011-01-21T12:20:00Z,Temora turbinata,10.46
-21.62,114.16,1999-02-15T08:40:00Z,Oithona plumifera,7.1
-20.3684,148.846,2014-06-01T09:30:00Z,Paracalanus indicus,2.781
-12.55,141.25,1987-04-28T21:33:00Z,Ditrichocorycaeus asiaticus,135.88
-27.07832,153.23643,2011-05-27T16:09:31Z,Oithona brevicornis,65.952
-16.05167,124.10833,2011-01-22T17:23:00Z,Oithona simplex,88.12
-16.1575,124.12333,2011-01-26T11:45:00Z,Ditrichocorycaeus asiaticus,19.11
-20.3352,148.926,2014-06-01T08:40:00Z,Ditrichocorycaeus andrewsi,4.707
-20.3483,148.939,2014-06-01T18:10:00Z,Acrocalanus gibber,2.648
-20.1756,148.954,2014-06-01T14:00:00Z,Parvocalanus crassirostris,62.996
-11.315,135.793,2011-12-05T16:00:00Z,Euterpina acutifrons,137.14
-27.38758,153.21412,2011-12-18T08:06:43Z,Oithona brevicornis,593.569
-21.83,114.51,1997-12-04T08:55:00Z,Bestiolina similis,29.22
-21.83,114.51,1998-12-21T08:40:00Z,Paracalanus indicus,111.1
-16.05333,124.11167,2011-01-21T12:20:00Z,Oithona nana,62.75
-16.08667,124.15833,2011-10-16T19:20:00Z,Ditrichocorycaeus asiaticus,8.13
-16.13567,124.13583,2011-01-21T07:54:00Z,Dioithona rigida,42.11
-16.04,124.08667,2011-01-29T11:44:00Z,Dioithona rigida,5.57
-16.1,124.11,2011-10-15T09:00:00Z,Ditrichocorycaeus asiaticus,18.89
-16.08667,124.16,2011-10-16T10:16:00Z,Oithona attenuata stocky,135.12
-16.18,124.12633,2011-01-26T14:00:00Z,Dioithona rigida,3.64
-16.06167,124.10667,2011-01-24T13:20:00Z,Temora turbinata,13.33
-35.902045,139.317985,2012-08-01T00:00:00Z,Gladioferens pectinatus,135.667
-35.69561,139.162545,2012-08-01T00:00:00Z,Gladioferens pectinatus,6716
-21.83,114.51,1998-10-20T08:55:00Z,Oncaea mediterranea complex,25.74
-21.83,114.51,2002-04-03T08:30:00Z,Euterpina acutifrons,27.25
-21.62,114.16,1998-12-20T09:20:00Z,Oncaea venusta complex,19.69
-35.79604667,139.398055,2012-11-01T00:00:00Z,Quinquelaophonte wellsi,90
-36.07054833,139.5986717,2012-08-01T00:00:00Z,Quinquelaophonte wellsi,302.333
-11.548,136.82,2011-12-06T16:00:00Z,Subeucalanus crassus,53.33
-11.29,133.617,2011-12-03T13:22:00Z,Labidocera minuta,19.75
-12.75,141.75,1987-01-31T04:24:00Z,Canthocalanus pauper,46.96
-12.65,141.15,1987-06-28T22:44:00Z,Temora discaudata,70.45
-12.55,141.25,1986-09-04T21:06:00Z,Euterpina acutifrons,289.45
-12.55,141.45,1987-01-29T19:40:00Z,Microsetella rosea,113.81
-12.65,141.65,1986-12-01T19:26:00Z,Macrosetella gracilis,911.64
-16.035,124.18833,2011-10-16T07:20:00Z,Acrocalanus gibber,41.74
-16.17667,124.1263,2011-01-26T17:07:00Z,Oithona attenuata stocky,54.03
-16.105,124.10833,2011-10-16T09:14:00Z,Oithona attenuata stocky,67.32
-16.14,124.28867,2011-01-20T17:15:00Z,Dioithona rigida,18.83
-15.77167,123.845,2011-10-11T10:45:00Z,Euterpina acutifrons,88.66
-16.13567,124.13583,2011-01-21T07:54:00Z,Temora turbinata,12.04
-16.10783,124.32117,2011-01-23T13:00:00Z,Acrocalanus gibber,43.54
-15.73333,124.33667,2011-10-16T07:15:00Z,Acartia (Odontacartia) pacifica,2.83
-16.13333,124.13333,2011-01-30T10:11:00Z,Oithona nana,120.94
-16.14,124.295,2011-10-20T12:19:00Z,Calanopia aurivilli,6.4
-15.95333,123.99833,2011-01-30T16:38:00Z,Ditrichocorycaeus asiaticus,22.85
-15.99833,124.38,2011-10-17T10:12:00Z,Canthocalanus pauper,102.24
-16.1575,124.12333,2011-01-26T11:45:00Z,Euterpina acutifrons,50.95
-16.04,124.165,2011-10-15T15:55:00Z,Ditrichocorycaeus erythraeus,1.66
-16.08667,124.10833,2011-01-24T10:46:00Z,Oithona attenuata typical,1.68
-16.085,124.15667,2011-10-16T16:25:00Z,Temora turbinata,6.43
-16.06167,124.10667,2011-01-24T13:20:00Z,Acrocalanus gibber,40
-16.05333,123.87333,2011-01-21T13:16:00Z,Paracalanus aculeatus,30.58
-15.73667,124.26917,2011-01-20T13:07:00Z,Oithona nana,304.76
-15.7725,123.845,2011-01-29T07:10:00Z,Oithona attenuata typical,34.91
-16.13567,124.13583,2011-01-21T07:54:00Z,Paracalanus aculeatus,42.11
-16.07667,124.14667,2011-10-15T11:28:00Z,Paracalanus aculeatus,17.11
-16.17667,124.1263,2011-01-26T17:07:00Z,Canthocalanus pauper,8.31
-16.04,124.165,2011-10-15T15:55:00Z,Paracalanus aculeatus,38.18
-16.43833,124.35833,2011-10-12T11:57:00Z,Acartia (Odontacartia) pacifica,12.8
-16.07667,124.14667,2011-10-15T19:57:00Z,Paracalanus aculeatus,28.6
-16.1,124.11,2011-10-15T09:00:00Z,Scolecithricella nicobarica,1.72
-16.085,124.108,2011-01-22T14:16:00Z,Canthocalanus pauper,12.14
-15.95333,123.99833,2011-01-30T16:38:00Z,Oithona attenuata typical,18.28
-16.43833,124.35833,2011-10-12T11:57:00Z,Temora turbinata,25.6
-5.50727,146.10918,2009-02-04T12:48:00Z,Euterpina acutifrons,0.88
-5.53072,146.14252,2009-02-03T11:35:00Z,Delibus nudus,0.445
-3.103779,152.52051,2006-11-18T22:02:45Z,Centropages furcatus,8.858
-3.088301,152.64938,2006-11-17T02:03:28Z,Undinula vulgaris,5.887
-3.094115,152.64898,2006-11-16T10:35:55Z,Euterpina acutifrons,7.598
-3.107698,152.52193,2006-11-09T10:20:28Z,Lucicutia flavicornis,2.51
-3.150166,152.55058,2006-11-09T22:03:52Z,Undinula vulgaris,0.18
-3.094115,152.64898,2006-11-16T10:35:55Z,Macrosetella gracilis,0.89
-12.53708,130.9675,2003-09-19T00:00:00Z,Euterpina acutifrons,227.5
-12.53746,130.9713,2003-06-26T00:00:00Z,Oithona aruensis,6477.966
-12.46856,130.79708,2004-10-20T00:00:00Z,Euterpina acutifrons,686
-12.46856,130.79708,2004-10-20T00:00:00Z,Oithona attenuata typical,522.666
-12.46833,130.46416,2003-09-19T00:00:00Z,Oithona simplex,612.5
-12.39952,130.76718,2004-10-20T00:00:00Z,Oithona nana,92.587
-12.68958,130.9584,2004-12-08T00:00:00Z,Oithona aruensis,1492.969
-12.33625,130.69366,2002-12-11T00:00:00Z,Oithona simplex,466.356
-12.50351,130.8878,2004-10-17T00:00:00Z,Acartia (Odontacartia) pacifica,34.667
-12.60075,130.91882,2002-12-12T00:00:00Z,Euterpina acutifrons,442.361
-12.72155,130.9281,2003-12-04T00:00:00Z,Oithona nishidai,1882.045
-12.53701,130.96738,2002-12-11T00:00:00Z,Oithona nana,653.333
-12.46855,130.79909,2003-12-03T00:00:00Z,Parvocalanus crassirostris,576.334
-12.36668,130.71546,2003-09-19T00:00:00Z,Oithona attenuata typical,215.411
-12.63098,130.9436,2004-12-07T00:00:00Z,Oithona aruensis,3901.625
-12.46846,130.79698,2003-02-25T00:00:00Z,Euterpina acutifrons,256.287
-12.53708,130.9675,2003-09-19T00:00:00Z,Parvocalanus crassirostris,1478.75
-12.45803,130.78371,2003-09-18T00:00:00Z,Euterpina acutifrons,880.958
-12.46708,130.80056,2003-06-25T00:00:00Z,Ditrichocorycaeus dahli,44.27
-12.53776,130.9682,2004-10-17T00:00:00Z,Oithona nishidai,33.091
-12.47532,130.80371,2002-12-12T00:00:00Z,Oithona attenuata typical,946.4
-12.40767,130.7574,2003-06-26T00:00:00Z,Parvocalanus crassirostris,330.297
-12.72155,130.9281,2003-09-18T00:00:00Z,Euterpina acutifrons,196
-12.5909,130.89883,2003-09-18T00:00:00Z,Oithona aruensis,1274
-12.60075,130.91882,2004-02-17T00:00:00Z,Parvocalanus crassirostris,1508.684
-12.39952,130.76718,2004-10-20T00:00:00Z,Oithona attenuata typical,370.349
-12.40767,130.7574,2003-12-03T00:00:00Z,Parvocalanus crassirostris,599.268
-12.53701,130.96738,2004-02-19T00:00:00Z,Oithona attenuata typical,1274
-12.50033,130.90467,2003-06-26T00:00:00Z,Onychocorycaeus catus,70.778
-12.47532,130.80371,2002-12-12T00:00:00Z,Acrocalanus gibber,36.4
-12.45803,130.78371,2003-09-18T00:00:00Z,Acrocalanus gibber,33.883
-12.40767,130.7574,2003-06-26T00:00:00Z,Paracalanus indicus,23.593
-12.46833,130.79666,2004-02-15T00:00:00Z,Canthocalanus pauper,111.755
-12.60075,130.91882,2002-12-12T00:00:00Z,Oithona aruensis,884.722
-12.39952,130.76718,2004-12-08T00:00:00Z,Oithona attenuata typical,280.28
-12.47532,130.80371,2002-12-12T00:00:00Z,Euterpina acutifrons,1820
-12.46855,130.79909,2003-12-03T00:00:00Z,Paracalanus indicus,60.667
-12.63098,130.9436,2004-07-14T00:00:00Z,Oithona simplex,115.818
-12.45803,130.78371,2003-09-18T00:00:00Z,Bestiolina similis,203.298
-12.40904,130.75487,2003-02-26T00:00:00Z,Oithona aruensis,157.167
-12.45798,130.81,2004-07-15T00:00:00Z,Ditrichocorycaeus dahli,90.142
-12.40767,130.7574,2003-12-03T00:00:00Z,Oithona simplex,776.829
-12.40333,130.75666,2004-02-17T00:00:00Z,Dioithona rigida,27.939
-12.40767,130.7574,2003-06-26T00:00:00Z,Oithona aruensis,117.963
-12.40904,130.75487,2003-02-26T00:00:00Z,Subeucalanus pileatus,83.165
-12.55115,130.85271,2004-07-15T00:00:00Z,Parvocalanus crassirostris,326.667
-12.46833,130.46416,2003-12-04T00:00:00Z,Oithona simplex,697.667
-12.60075,130.91882,2004-02-17T00:00:00Z,Oithona aruensis,1508.684
-12.47532,130.80371,2002-12-12T00:00:00Z,Bestiolina similis,546
-27.4049,153.43372,2011-02-27T16:53:52Z,Microsetella norvegica,46.167
