SAMPLE,STATION,SAMPLEDATELOCAL,NRS_CODE,TAXON_NAME,SPCODE,COUNTS,SAMPVOL_M3
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Apogonidae - undifferentiated",37327926,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Carangidae - undifferentiated",37337000,2,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Trachurus novaezelandiae",37337003,93,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Pseudocaranx georgianus",37337062,8,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Brama spp.",37342900,5,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Nemipteridae - undifferentiated",37347000,11,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Lethrinus spp.",37351902,11,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Mullidae - undifferentiated",37355000,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Kyphosus spp.",37361903,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Chaetodontidae - undifferentiated",37365900,5,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Sphyraena spp.",37382901,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Labridae - undifferentiated",37384000,11,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Plagiotremus spp.",37408921,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Callionymidae - undifferentiated",37427917,4,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Gobiidae - undifferentiated",37428000,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Gempylidae - undifferentiated",37439918,2,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Scombridae - undifferentiated",37441000,4,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Scomber australasicus",37441001,94,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Nomeidae - undifferentiated",37446000,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Lophonectes gallus",37460001,6,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Crossorhombus spp.",37460907,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Pseudorhombus spp.",37460919,2,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Monacanthidae - undifferentiated",37465903,2,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Tetraodontidae - undifferentiated",37467000,1,429
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,""Superclass" Pisces - undifferentiated",37000000,4,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Sardinops sagax",37085002,2,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Platycephalidae - undifferentiated",37296900,5,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Serranidae subfam. Anthiinae",37311907,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Trachurus novaezelandiae",37337003,20,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Pseudocaranx georgianus",37337062,3,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Decapterus spp.",37337901,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Lutjanidae - undifferentiated",37346932,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Nemipteridae - undifferentiated",37347000,3,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Lethrinus spp.",37351902,7,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Chrysophrys auratus",37353001,2,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Chaetodontidae - undifferentiated",37365900,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Pomacentridae - undifferentiated",37372000,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Sphyraena spp.",37382901,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Gobiidae - undifferentiated",37428000,1,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Scomber australasicus",37441001,43,328.57243849999998
742,Port Hacking,2016-09-27 09:54:00,PHB20160926,"Tetraodontidae - undifferentiated",37467000,1,328.57243849999998
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,""Superclass" Pisces - undifferentiated",37000000,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Sardinops sagax",37085002,27,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Engraulis australis",37086001,2,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Synodontidae - undifferentiated",37118906,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Platycephalus fuscus",37296004,2,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Platycephalidae - undifferentiated",37296900,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Sillago ciliata",37330010,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Trachurus novaezelandiae",37337003,10,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Pseudocaranx georgianus",37337062,6,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Atypichthys strigatus",37361010,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Cepola australis",37380001,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Labridae - undifferentiated",37384000,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Parablennius spp.",37408918,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Callionymidae - undifferentiated",37427917,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Scomber australasicus",37441001,1,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Lophonectes gallus",37460001,4,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Bothidae - undifferentiated",37460922,2,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Monacanthidae - undifferentiated",37465903,2,442
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Sardinops sagax",37085002,16,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Platycephalus fuscus",37296004,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Platycephalidae - undifferentiated",37296900,2,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Sillago ciliata",37330010,5,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Carangidae - undifferentiated",37337000,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Arripis trutta",37344002,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Chrysophrys auratus",37353001,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Atypichthys strigatus",37361010,3,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Sphyraena spp.",37382901,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Labridae - undifferentiated",37384000,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Limnichthys spp.",37395902,1,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Scomber australasicus",37441001,2,337.70665159999999
747,Port Hacking,2016-10-31 09:35:00,PHB20161030,"Pseudorhombus spp.",37460919,2,337.70665159999999
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Sardinops sagax",37085002,20,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Engraulis australis",37086001,11,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Myctophidae - undifferentiated",37122000,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Centropogon australis",37287048,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Triglidae & Peristediidae - undifferentiated",37288000,2,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Platycephalidae - undifferentiated",37296900,23,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Apogonidae - undifferentiated",37327926,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Sillago robusta",37330005,6,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Trachurus novaezelandiae",37337003,30,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Pseudocaranx georgianus",37337062,49,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Gerres subfasciatus",37349005,5,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Chrysophrys auratus",37353001,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Scorpis spp.",37361906,14,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Enoplosus armatus",37366001,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Pomacentridae - undifferentiated",37372000,2,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Labridae - undifferentiated",37384000,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Pinguipedidae - undifferentiated",37390000,1,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Lophonectes gallus",37460001,2,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Pseudorhombus spp.",37460919,10,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Cynoglossidae - undifferentiated",37463000,4,352
748,Port Hacking,2016-12-05 09:45:00,PHB20161204,"Monacanthidae - undifferentiated",37465903,1,352
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,""Superclass" Pisces - undifferentiated",37000000,1,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Sardinops sagax",37085002,2,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Engraulis australis",37086001,1,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Platycephalus fuscus",37296004,1,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Platycephalidae - undifferentiated",37296900,6,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Sillago ciliata",37330010,1,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Sillago flindersi",37330014,3,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Trachurus novaezelandiae",37337003,11,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Pseudocaranx georgianus",37337062,2,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Gerres subfasciatus",37349005,1,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Pomacentridae - undifferentiated",37372000,3,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Creedia spp.",37395901,2,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Callionymidae - undifferentiated",37427917,1,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Pseudorhombus spp.",37460919,2,512.69011720000003
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Sardinops sagax",37085002,1,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Platycephalidae - undifferentiated",37296900,10,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Serranidae subfam. Anthiinae",37311907,1,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Sillago ciliata",37330010,4,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Sillago flindersi",37330014,3,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Trachurus novaezelandiae",37337003,19,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Gerres subfasciatus",37349005,2,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Schuettea spp.",37356902,1,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Pempheris spp.",37357903,2,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Pomacentridae - undifferentiated",37372000,8,449.0556072
749,Port Hacking,2017-02-06 10:49:00,PHB20170205,"Pseudorhombus spp.",37460919,1,449.0556072
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,""Superclass" Pisces - undifferentiated",37000000,1,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Engraulis australis",37086001,6,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Gonostomatidae - undifferentiated",37106912,2,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Myctophidae - undifferentiated",37122000,7,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Platycephalidae - undifferentiated",37296900,8,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Serranidae subfam. Anthiinae",37311907,6,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Apogonidae - undifferentiated",37327926,18,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Sillaginidae - undifferentiated",37330000,12,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Carangidae - undifferentiated",37337000,2,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Trachurus novaezelandiae",37337003,2,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Seriola spp.",37337927,1,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Lutjanidae - undifferentiated",37346932,2,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Lethrinus spp.",37351902,4,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Chaetodontidae - undifferentiated",37365900,4,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Pomacentridae - undifferentiated",37372000,6,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Sphyraena spp.",37382901,3,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Labridae - undifferentiated",37384000,3,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Trichonotus spp.",37394901,4,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Schindleria spp.",37424901,1,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Callionymidae - undifferentiated",37427917,47,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Gobiidae - undifferentiated",37428000,25,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Crossorhombus spp.",37460907,9,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Engyprosopon spp.",37460908,64,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Grammatobothus spp.",37460909,2,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Cynoglossidae - undifferentiated",37463000,37,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Balistidae - undifferentiated",37465900,1,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Monacanthidae - undifferentiated",37465903,1,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Order Anguilliformes - undifferentiated",37990025,1,303.91463770000001
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,""Superclass" Pisces - undifferentiated",37000000,4,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Sardinops sagax",37085002,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Engraulis australis",37086001,3,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Astronesthidae - undifferentiated",37108000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Myctophidae - undifferentiated",37122000,7,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Antigonia spp.",37267901,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Syngnathidae - undifferentiated",37282000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Scorpaenidae - undifferentiated",37287900,3,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Platycephalidae - undifferentiated",37296900,7,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Serranidae subfam. Anthiinae",37311907,3,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Serranidae subfam. Epinephelinae",37311908,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Apogonidae - undifferentiated",37327926,24,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Lutjanidae - undifferentiated",37346932,9,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Nemipteridae - undifferentiated",37347000,4,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Haemulidae - undifferentiated",37350000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Lethrinus spp.",37351902,3,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Chaetodontidae - undifferentiated",37365900,2,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Pomacentridae - undifferentiated",37372000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Sphyraena spp.",37382901,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Labridae - undifferentiated",37384000,12,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Trichonotus spp.",37394901,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Tripterygiidae - undifferentiated",37415000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Callionymidae - undifferentiated",37427917,37,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Gobiidae - undifferentiated",37428000,45,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Microdesmidae - undifferentiated",37435000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Crossorhombus spp.",37460907,5,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Engyprosopon spp.",37460908,100,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Grammatobothus spp.",37460909,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Cynoglossidae - undifferentiated",37463000,36,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Monacanthidae - undifferentiated",37465903,3,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Tetraodontidae - undifferentiated",37467000,1,292.21857519999998
750,North Stradbroke,2017-04-24 11:00:00,NSI20170424,"Order Anguilliformes - undifferentiated",37990025,2,292.21857519999998
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,""Superclass" Pisces - undifferentiated",37000000,2,247.99617430000001
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,"Sardinops sagax",37085002,1,247.99617430000001
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,"Engraulis australis",37086001,2,247.99617430000001
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,"Antigonia spp.",37267901,1,247.99617430000001
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,"Scorpaenidae - undifferentiated",37287900,2,247.99617430000001
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,"Platycephalidae - undifferentiated",37296900,10,247.99617430000001
1172,North Stradbroke Ichthyo 30m,2017-04-24 11:00:00,NSF20170424,"Pegasus spp.",37309902,1,247.99617430000001
