NRS_CODE,SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_COUNT
PHB20101110,1,Medusa,NON-COPEPOD,Cnidarian,(null),(null),1
ESP20100629,88,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1
ESP20100629,88,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),2
NSI20100916,184,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2
NSI20100916,184,Oithona Grp3 (pointy head) f,COPEPOD,Copepod,Oithona,grp 3,3
NSI20100916,184,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,3
NSI20100916,184,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,11
ROT20100617,17,Calanoid j,COPEPOD,Copepod,(null),(null),277
ROT20100617,17,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,14
ESP20100629,88,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1
ROT20100617,17,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),3
ROT20100617,17,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,107
NSI20100520,180,Calanopia minor m,COPEPOD,Copepod,Calanopia,minor,1
NSI20100520,180,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,8
ESP20100629,88,Facetotecta nauplii,NON-COPEPOD,Thecostraca,(null),(null),1
NSI20100520,180,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1
NSI20100520,180,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,1
NSI20100520,180,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3
NSI20100520,180,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,14
NSI20100520,180,Sapphirina opalina f,COPEPOD,Copepod,Sapphirina,opalina,2
YON20100521,53,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,2
YON20100521,53,Medusa,NON-COPEPOD,Cnidarian,(null),(null),1
YON20100729,23,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1
PHB20101213,109,Calanoid j,COPEPOD,Copepod,(null),(null),67
YON20100729,23,Siphonophore abylidae,NON-COPEPOD,Cnidarian,(null),(null),1
PHB20101213,109,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1
PHB20101213,109,Nauplii calanoid,COPEPOD,Copepod,(null),(null),75
NSI20101115,171,Microsetella spp.,COPEPOD,Copepod,Microsetella,spp.,2
NSI20101115,171,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,108
NSI20101115,171,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,3
NSI20101115,171,Oncaea venusta typica f,COPEPOD,Copepod,Oncaea,venusta typica,2
NSI20101115,171,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,5
KAI20101213,85,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,1
KAI20101213,85,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,8
KAI20101213,85,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,19
YON20101101,70,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,3
YON20101101,70,Oithona nana f,COPEPOD,Copepod,Oithona,nana,22
YON20100909,9,Euchaeta concinna f,COPEPOD,Copepod,Euchaeta,concinna,1
PHB20110203,111,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,1
YON20101101,70,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,1
YON20101101,70,Paracalanus spp. f,COPEPOD,Copepod,Paracalanus,spp.,5
YON20101101,70,Lensia subtilis,NON-COPEPOD,Cnidarian,Lensia,subtilis,2
YON20101101,70,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),79
PHB20110203,111,Oncaea spp. m,COPEPOD,Copepod,Oncaea,spp.,5
YON20101101,70,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7
NSI20090720,294,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,1
NSI20090819,295,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,1
NSI20090819,295,Calanid CV,COPEPOD,Copepod,(null),(null),1
NSI20090819,295,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,1
YON20100817,89,Canthocalanus pauper m,COPEPOD,Copepod,Canthocalanus,pauper,2
YON20100817,89,Ditrichocorycaeus erythraeus f,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,5
YON20100817,89,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),4
YON20100817,89,Ostracod,NON-COPEPOD,Ostracod,(null),(null),1
MAI20101027,188,Calanid CV,COPEPOD,Copepod,(null),(null),58
MAI20101027,188,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,3
MAI20101027,188,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,6
YON20100817,89,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),200
MAI20100722,41,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),15
MAI20101027,188,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,14
YON20101208,125,Facetotecta cyprid,NON-COPEPOD,Thecostraca,(null),(null),1
MAI20101214,91,Calanid CV,COPEPOD,Copepod,(null),(null),8
MAI20101214,91,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),66
MAI20101027,188,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),1
MAI20101214,91,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),39
MAI20101001,185,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,5
NSI20090819,295,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,1
NSI20090819,295,Oncaea venusta complex f,COPEPOD,Copepod,Oncaea,venusta complex,5
MAI20101001,185,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2
NSI20101115,171,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,1
NSI20101115,171,Egg,NON-COPEPOD,Egg,(null),(null),1
MAI20101001,185,Fish larvae,NON-COPEPOD,Fish,(null),(null),2
MAI20101001,185,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,1
YON20101101,70,Onychocorycaeus agilis f,COPEPOD,Copepod,Onychocorycaeus,agilis,1
PHB20110228,113,Acartia (Acartia) danae f,COPEPOD,Copepod,Acartia (Acartia),danae,5
YON20101101,70,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,1
YON20100909,9,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,1
YON20100909,9,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4
PHB20110228,113,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2
PHB20110228,113,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,11
YON20101101,70,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),3
YON20101101,70,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),1
PHB20110228,113,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,71
PHB20110228,113,Oncaea waldemari f,COPEPOD,Copepod,Oncaea,waldemari,1
PHB20110228,113,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,2
PHB20110228,113,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),9
YON20100909,9,Oithona nana f,COPEPOD,Copepod,Oithona,nana,5
YON20100909,9,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,2
MAI20101027,188,Canthocalanus pauper m,COPEPOD,Copepod,Canthocalanus,pauper,1
MAI20101027,188,Egg,NON-COPEPOD,Egg,(null),(null),1
MAI20101214,91,Oithona spp.,COPEPOD,Copepod,Oithona,spp.,3
MAI20110118,155,Calanus australis m,COPEPOD,Copepod,Calanus,australis,7
KAI20101213,85,Centropages furcatus m,COPEPOD,Copepod,Centropages,furcatus,1
KAI20101213,85,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,1
MAI20110118,155,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,7
MAI20110118,155,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,1
MAI20110118,155,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,1
PHB20110203,111,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,6
YON20101101,70,Onychocorycaeus giesbrechti m,COPEPOD,Copepod,Onychocorycaeus,giesbrechti,1
KAI20101213,85,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),3
PHB20110203,111,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,1
PHB20110203,111,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,3
PHB20110203,111,Acartia (Acartia) danae m,COPEPOD,Copepod,Acartia (Acartia),danae,1
PHB20110203,111,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,1
YON20100909,9,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2
PHB20110203,111,Egg,NON-COPEPOD,Egg,(null),(null),1
MAI20100722,41,Calanid CV,COPEPOD,Copepod,(null),(null),1
MAI20100722,41,Oncaea clevei complex f,COPEPOD,Copepod,Oncaea,clevei complex,3
MAI20100722,41,Scolecithrix danae f,COPEPOD,Copepod,Scolecithrix,danae,1
YON20101208,125,Acrocalanus gibber m,COPEPOD,Copepod,Acrocalanus,gibber,1
YON20101208,125,Centropages furcatus f,COPEPOD,Copepod,Centropages,furcatus,3
YON20101208,125,Corycaeidae j,COPEPOD,Copepod,(null),(null),9
YON20101208,125,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,2
KAI20101120,108,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,2
KAI20101120,108,Harpacticoid j,COPEPOD,Copepod,(null),(null),1
KAI20101120,108,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,9
KAI20101120,108,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,4
KAI20101120,108,Podon intermedius,NON-COPEPOD,Cladoceran,Podon,intermedius,2
NSI20110119,167,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,11
NSI20110119,167,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,2
NSI20110119,167,Oncaea clevei complex f,COPEPOD,Copepod,Oncaea,clevei complex,4
NSI20110119,167,Ostracod,NON-COPEPOD,Ostracod,(null),(null),4
MAI20110223,158,Oncaea spp. m,COPEPOD,Copepod,Oncaea,spp.,3
NSI20090916,165,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,1
NSI20090916,165,Sapphirina stellata f,COPEPOD,Copepod,Sapphirina,stellata,1
MAI20110223,158,Paracalanus spp. f,COPEPOD,Copepod,Paracalanus,spp.,37
MAI20110223,158,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),8
MAI20110223,158,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),86
YON20110118,142,Acrocalanus gibber f,COPEPOD,Copepod,Acrocalanus,gibber,5
YON20110118,142,Ditrichocorycaeus dahli m,COPEPOD,Copepod,Ditrichocorycaeus,dahli,2
YON20110118,142,Ditrichocorycaeus subtilis f,COPEPOD,Copepod,Ditrichocorycaeus,subtilis,2
YON20110118,142,Corycaeidae j,COPEPOD,Copepod,(null),(null),6
YON20110118,142,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,1
KAI20110223,191,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,4
MAI20110223,158,Paracalanus aculeatus m,COPEPOD,Copepod,Paracalanus,aculeatus,7
YON20110118,142,Nauplii copepod,COPEPOD,Copepod,(null),(null),99
YON20110118,142,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,1
YON20110118,142,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,26
YON20110118,142,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,2
YON20110118,142,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,4
YON20110118,142,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,4
YON20110118,142,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,1
YON20110118,142,Polychaete,NON-COPEPOD,Polychaete,(null),(null),4
KAI20110223,191,Acartia (Acartiura) tranteri m,COPEPOD,Copepod,Acartia (Acartiura),tranteri,1
KAI20110223,191,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,2
KAI20110223,191,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,1
YON20101208,125,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),1
PHB20110329,193,Acartia (Acartiura) tranteri f,COPEPOD,Copepod,Acartia (Acartiura),tranteri,2
PHB20110329,193,Calanid CV,COPEPOD,Copepod,(null),(null),1
PHB20110329,193,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,5
PHB20110329,193,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,4
PHB20110329,193,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1
PHB20110329,193,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,8
PHB20110329,193,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,39
NSI20091006,36,Oncaea media complex m,COPEPOD,Copepod,Oncaea,media complex,2
NSI20091006,36,Subeucalanus subcrassus f,COPEPOD,Copepod,Subeucalanus,subcrassus,1
NSI20091006,36,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1
NSI20091006,36,Egg,NON-COPEPOD,Egg,(null),(null),22
NSI20091006,36,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,23
NSI20091006,36,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),3
PHB20110329,193,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),10
PHB20110329,193,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),36
MAI20110407,194,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3
MAI20110407,194,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,1
MAI20110531,30,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),4
YON20110527,45,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,27
YON20110527,45,Oncaea spp. m,COPEPOD,Copepod,Oncaea,spp.,7
YON20110527,45,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,38
YON20110527,45,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,9
YON20110527,45,Pleuromamma spp. j,COPEPOD,Copepod,Pleuromamma,spp.,1
YON20110527,45,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7
PHB20110420,4,Unid invert larvae,NON-COPEPOD,Other,(null),(null),1
ROT20100723,54,Acartia (Acanthacartia) tonsa f,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,8
NSI20110623,131,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,1
NSI20110623,131,Clausocalanus spp. j,COPEPOD,Copepod,Clausocalanus,spp.,2
NSI20110623,131,Corycaeidae j,COPEPOD,Copepod,(null),(null),9
NSI20110623,131,Oithona nana f,COPEPOD,Copepod,Oithona,nana,22
NSI20110623,131,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,3
NSI20110623,131,Oncaea spp. m,COPEPOD,Copepod,Oncaea,spp.,16
ROT20100723,54,Euchaeta marina gp f,COPEPOD,Copepod,Euchaeta,marina,1
ROT20100723,54,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4
ROT20100723,54,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,6
ROT20100723,54,Oncaea mediterranea complex,COPEPOD,Copepod,Oncaea,mediterranea complex,1
ROT20100723,54,Oncaea spp. m,COPEPOD,Copepod,Oncaea,spp.,20
ROT20100723,54,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,8
ROT20100924,42,Clausocalanus spp. j,COPEPOD,Copepod,Clausocalanus,spp.,5
ROT20100924,42,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),1
ROT20100723,54,Gastropod veliger,NON-COPEPOD,Mollusc,(null),(null),3
ROT20100924,42,Oithona nana f,COPEPOD,Copepod,Oithona,nana,9
ROT20100924,42,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,6
ROT20100924,42,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),6
ROT20100924,42,Egg mass,NON-COPEPOD,Egg,(null),(null),22
ROT20100924,42,Evadne nordmanni,NON-COPEPOD,Cladoceran,Evadne,nordmanni,1
DAR20111005,65,Copepod j,COPEPOD,Copepod,(null),(null),18
DAR20111005,65,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,1
DAR20111005,65,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,9
DAR20111005,65,Subeucalanus pileatus m,COPEPOD,Copepod,Subeucalanus,pileatus,1
NIN20101108,6,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,5
PHB20110517,76,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,2
PHB20110517,76,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,1
PHB20110517,76,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5
NIN20101108,6,Oncaea scottodicarloi f,COPEPOD,Copepod,Oncaea,scottodicarloi,3
NIN20101108,6,Thalia democratica,NON-COPEPOD,Thaliacean,Thalia,democratica,9
PHB20110619,15,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,2
PHB20110619,15,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,5
NSI20180913,870,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,1
NSI20180913,870,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,1
NSI20180913,870,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1
NSI20120213,116,Oithona nana f,COPEPOD,Copepod,Oithona,nana,3
PHB20110619,15,Oncaea spp. m,COPEPOD,Copepod,Oncaea,spp.,21
PHB20110619,15,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),1
PHB20110619,15,Egg,NON-COPEPOD,Egg,(null),(null),1
PHB20110619,15,Polychaete,NON-COPEPOD,Polychaete,(null),(null),8
PHB20110619,15,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),1
NSI20120213,116,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,9
NSI20180913,870,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,60
NSI20180913,870,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,8
NSI20180913,870,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,4
KAI20110718,60,Corycaeidae j,COPEPOD,Copepod,(null),(null),6
KAI20110718,60,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,6
MAI20110725,197,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,4
MAI20110725,197,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,13
MAI20110725,197,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,29
NSI20120213,116,Acartia (Acartia) danae m,COPEPOD,Copepod,Acartia (Acartia),danae,1
NSI20120213,116,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,1
NSI20120213,116,Farranula spp. j,COPEPOD,Copepod,Farranula,spp.,1
NSI20120213,116,Sapphirina spp. j,COPEPOD,Copepod,Sapphirina,spp.,3
NSI20120213,116,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),1
KAI20110718,60,Penilia avirostris,NON-COPEPOD,Cladoceran,Penilia,avirostris,1
NSI20180913,870,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1
YON20110217,157,Candacia discaudata f,COPEPOD,Copepod,Candacia,discaudata,2
YON20110217,157,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,15
YON20110217,157,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),28
YON20110217,157,Flaccisagitta enflata,NON-COPEPOD,Chaetognath,Flaccisagitta,enflata,2
NSI20180913,870,Medusa,NON-COPEPOD,Cnidarian,(null),(null),8
NSI20180913,870,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),3
NSI20181023,871,Corycaeus crassiusculus m,COPEPOD,Copepod,Corycaeus,crassiusculus,1
NSI20181023,871,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7
NSI20181023,871,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,6
NSI20181023,871,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),50
NSI20181023,871,Oithona nana f,COPEPOD,Copepod,Oithona,nana,13
NSI20181023,871,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,2
NSI20181023,871,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,2
NSI20181023,871,Oncaea venusta typica f,COPEPOD,Copepod,Oncaea,venusta typica,1
NSI20181023,871,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,1
YON20110527,45,Acartia (Odontacartia) pacifica f,COPEPOD,Copepod,Acartia (Odontacartia),pacifica,1
YON20110527,45,Harpacticoid j,COPEPOD,Copepod,(null),(null),5
YON20110527,45,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,1
NSI20181023,871,Firoloida spp.,NON-COPEPOD,Mollusc,Firoloida,spp.,1
KAI20181204,879,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,12
KAI20181204,879,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,2
KAI20181204,879,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,4
NIN20101108,6,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2
MAI20110725,197,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),7
MAI20110725,197,Ostracod,NON-COPEPOD,Ostracod,(null),(null),1
DAR20111005,65,Egg,NON-COPEPOD,Egg,(null),(null),1
MAI20110725,197,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,10
MAI20110725,197,Oncaea venusta venella no hump f,COPEPOD,Copepod,Oncaea,venusta venella no hump,2
MAI20110725,197,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),1
PHB20110717,196,Nauplii copepod,COPEPOD,Copepod,(null),(null),102
PHB20110717,196,Oncaea media f,COPEPOD,Copepod,Oncaea,media,2
YON20110414,28,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,2
MAI20110531,30,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),6
MAI20110531,30,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,2
PHB20110517,76,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,1
KAI20181204,879,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,2
KAI20181204,879,Oithona similis f,COPEPOD,Copepod,Oithona,similis,2
KAI20181204,879,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),60
YON20181213,881,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1
YON20181213,881,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),20
KAI20181204,879,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,3
YON20181213,881,Codonellopsis ostenfeldi,NON-COPEPOD,Ciliophora,Codonellopsis,ostenfeldi,1
PHB20110517,76,Acartia (Acartia) danae f,COPEPOD,Copepod,Acartia (Acartia),danae,1
PHB20110517,76,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,1
PHB20110517,76,Pleuromamma gracilis m,COPEPOD,Copepod,Pleuromamma,gracilis,1
PHB20110517,76,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1
PHB20110517,76,Paracalanus spp. j,COPEPOD,Copepod,Paracalanus,spp.,1
ESP20101013,141,Oncaea scottodicarloi f,COPEPOD,Copepod,Oncaea,scottodicarloi,1
ROT20101215,127,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,20
ROT20101215,127,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,8
ROT20101215,127,Podon spp.,NON-COPEPOD,Cladoceran,Podon,spp.,1
PHB20110717,196,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,2
PHB20110717,196,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,2
PHB20110717,196,Subeucalanus spp. j,COPEPOD,Copepod,Subeucalanus,spp.,1
KAI20110427,2,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1
KAI20110427,2,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,1
KAI20110427,2,Nauplii copepod,COPEPOD,Copepod,(null),(null),22
KAI20110427,2,Oithona longispina f,COPEPOD,Copepod,Oithona,longispina,1
MAI20110407,194,Calanid CV,COPEPOD,Copepod,(null),(null),2
MAI20110407,194,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,4
MAI20110407,194,Polychaete,NON-COPEPOD,Polychaete,(null),(null),2
PHB20110420,4,Clausocalanus spp. j,COPEPOD,Copepod,Clausocalanus,spp.,1
PHB20110420,4,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,2
PHB20110420,4,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1
PHB20110420,4,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),1
DAR20110627,46,Ditrichocorycaeus dahli f,COPEPOD,Copepod,Ditrichocorycaeus,dahli,4
DAR20110627,46,Harpacticoid j,COPEPOD,Copepod,(null),(null),5
DAR20110627,46,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,1
DAR20110627,46,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,30
ROT20100820,140,Calanoid j,COPEPOD,Copepod,(null),(null),138
NSI20120821,300,Polychaete,NON-COPEPOD,Polychaete,(null),(null),1
DAR20110627,46,Calanopia minor m,COPEPOD,Copepod,Calanopia,minor,1
ROT20100820,140,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,7
ROT20100820,140,Canthocalanus pauper m,COPEPOD,Copepod,Canthocalanus,pauper,2
NSI20120821,300,Calanid CV,COPEPOD,Copepod,(null),(null),1
NSI20120821,300,Calanoid j,COPEPOD,Copepod,(null),(null),133
NSI20120821,300,Euchaeta rimana f,COPEPOD,Copepod,Euchaeta,rimana,1
NSI20120821,300,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7
NSI20120821,300,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,5
NSI20120821,300,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4
