SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
178,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,1,0.04
178,Prymnesiophytes,Flagellate,(null),(null),115057,1721,0.04
178,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,11,0.04
178,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,1,0.04
178,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,2,0.04
178,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,1,0.04
178,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,1,0.04
178,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,222,0.04
179,Actinocyclus spp.,Centric diatom,Actinocyclus,spp.,148944,1,0.04
179,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,11,0.04
179,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,43,0.04
179,Chrysophyceae,Flagellate,(null),(null),146230,1,0.04
179,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,8,0.04
179,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,150,0.04
179,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,49,0.04
179,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,3,0.04
179,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,1400,0.04
179,Flagellate <10 µm round,Flagellate,(null),(null),146222,7100,0.04
179,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,2,0.04
179,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,1,0.04
179,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,3,0.04
179,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,1,0.04
179,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,4,0.04
179,Oxytoxum laticeps,Dinoflagellate,Oxytoxum,laticeps,110097,1,0.04
179,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,2,0.04
179,Prasinophytes,Flagellate,(null),(null),17329,200,0.04
179,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.04
179,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,1,0.04
179,Prymnesiophytes,Flagellate,(null),(null),115057,400,0.04
179,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,51,0.04
179,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,5,0.04
179,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,4,0.04
179,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
179,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,3,0.04
179,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,14,0.04
179,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,550,0.04
180,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,112,0.04
180,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,22,0.04
180,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,140,0.04
180,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,258,0.04
180,Chrysophyceae,Flagellate,(null),(null),146230,4,0.04
180,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,8,0.04
180,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,404,0.04
180,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,84,0.04
180,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,118,0.04
180,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,6652,0.04
180,Flagellate <10 µm round,Flagellate,(null),(null),146222,10427,0.04
180,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,6,0.04
180,Guinardia striata,Centric diatom,Guinardia,striata,149113,191,0.04
180,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,17,0.04
180,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,11,0.04
180,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,298,0.04
180,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,11,0.04
180,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,108,0.04
180,Prasinophytes,Flagellate,(null),(null),17329,225,0.04
180,Proboscia alata,Centric diatom,Proboscia,alata,149168,45,0.04
180,Prymnesiophytes,Flagellate,(null),(null),115057,944,0.04
180,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,1253,0.04
180,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,11,0.04
180,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,157,0.04
180,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,6,0.04
180,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,0,0.04
180,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,6,0.04
180,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,90,0.04
181,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,4,0.04
181,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,1,0.04
181,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,2,0.04
181,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,26,0.04
181,Chrysophyceae,Flagellate,(null),(null),146230,2,0.04
181,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,392,0.04
181,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,10,0.04
181,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,6,0.04
181,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,2139,0.04
181,Flagellate <10 µm round,Flagellate,(null),(null),146222,5560,0.04
181,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,3,0.04
181,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
181,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,1,0.04
181,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,9,0.04
181,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,6,0.04
181,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.04
181,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.04
181,Prasinophytes,Flagellate,(null),(null),17329,71,0.04
181,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.04
181,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,4,0.04
181,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,1,0.04
181,Prymnesiophytes,Flagellate,(null),(null),115057,749,0.04
181,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,13,0.04
181,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,1,0.04
181,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,1,0.04
181,Thalassiosira gravida,Centric diatom,Thalassiosira,gravida,149102,2,0.04
181,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,3,0.04
181,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,1,0.04
181,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,214,0.04
182,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,126,0.04
182,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,7,0.04
182,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,266,0.04
182,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,567,0.04
182,Chrysophyceae,Flagellate,(null),(null),146230,4,0.04
182,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,65,0.04
182,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,179,0.04
182,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,126,0.04
182,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,18,0.04
182,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,4037,0.04
182,Flagellate <10 µm round,Flagellate,(null),(null),146222,6280,0.04
182,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,14,0.04
182,Guinardia striata,Centric diatom,Guinardia,striata,149113,57,0.04
182,Gymnodinioid dinoflagellate,Dinoflagellate,(null),(null),109392,4,0.04
182,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
182,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,7,0.04
182,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,14,0.04
182,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,90,0.04
182,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,4,0.04
182,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,104,0.04
182,Prasinophytes,Flagellate,(null),(null),17329,135,0.04
182,Proboscia alata,Centric diatom,Proboscia,alata,149168,14,0.04
182,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,4,0.04
182,Prymnesiophytes,Flagellate,(null),(null),115057,179,0.04
182,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,373,0.04
182,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,22,0.04
182,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,7,0.04
182,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,36,0.04
182,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,32,0.04
182,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,4,0.04
182,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,7,0.04
182,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,224,0.04
183,Actinocyclus spp.,Centric diatom,Actinocyclus,spp.,148944,2,0.04
183,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,2,0.04
183,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,2,0.04
183,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,8,0.04
183,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,37,0.04
183,Chrysophyceae,Flagellate,(null),(null),146230,3,0.04
183,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,287,0.04
183,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,8,0.04
183,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,21,0.04
183,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,1,0.04
183,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,2006,0.04
183,Flagellate <10 µm round,Flagellate,(null),(null),146222,5516,0.04
183,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,6,0.04
183,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,4,0.04
183,Guinardia striata,Centric diatom,Guinardia,striata,149113,26,0.04
183,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,3,0.04
183,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
183,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,7,0.04
183,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,4,0.04
183,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.04
183,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,72,0.04
183,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,2,0.04
183,Prasinophytes,Flagellate,(null),(null),17329,107,0.04
183,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,2,0.04
183,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,1,0.04
183,Prymnesiophytes,Flagellate,(null),(null),115057,466,0.04
183,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,23,0.04
183,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2,0.04
183,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,5,0.04
183,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
183,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,17,0.04
183,Tripos fusus type,Dinoflagellate,Tripos (Amphiceratium),fusus type,494057,1,0.04
183,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,251,0.04
184,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,217,0.04
184,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,12,0.04
184,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,210,0.04
184,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,1733,0.04
184,Chrysophyceae,Flagellate,(null),(null),146230,6,0.04
184,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,37,0.04
184,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,446,0.04
184,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,260,0.04
184,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,310,0.04
184,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,2006,0.04
184,Flagellate <10 µm round,Flagellate,(null),(null),146222,8617,0.04
184,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,4,0.04
184,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,31,0.04
184,Guinardia striata,Centric diatom,Guinardia,striata,149113,118,0.04
184,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,19,0.04
184,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,19,0.04
184,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,25,0.04
184,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,192,0.04
184,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,136,0.04
184,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,74,0.04
184,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,6,0.04
184,Prasinophytes,Flagellate,(null),(null),17329,74,0.04
184,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,7,0.04
184,Prymnesiophytes,Flagellate,(null),(null),115057,631,0.04
184,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,650,0.04
184,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,43,0.04
184,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,12,0.04
184,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,25,0.04
184,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,6,0.04
184,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,4,0.04
184,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,149,0.04
185,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,2,0.04
185,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,3,0.04
185,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,5,0.04
185,Chrysophyceae,Flagellate,(null),(null),146230,8,0.04
185,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,1,0.04
185,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,281,0.04
185,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,3,0.04
185,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,3,0.04
185,Dinophysis fortii,Dinoflagellate,Dinophysis,fortii,109624,1,0.04
185,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,8,0.04
185,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,1186,0.04
185,Flagellate <10 µm round,Flagellate,(null),(null),146222,4559,0.04
185,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,1,0.04
185,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,2,0.04
185,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,2,0.04
185,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,2,0.04
185,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,3,0.04
185,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,5,0.04
185,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,3,0.04
185,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,2,0.04
185,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,2,0.04
185,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,2,0.04
185,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,37,0.04
185,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,1,0.04
185,Planktoniella spp.,Centric diatom,Planktoniella,spp.,148979,1,0.04
185,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.04
185,Prasinophytes,Flagellate,(null),(null),17329,187,0.04
185,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.04
185,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,6,0.04
185,Prymnesiophytes,Flagellate,(null),(null),115057,281,0.04
185,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,28,0.04
185,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2,0.04
185,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,11,0.04
185,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,2,0.04
185,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,9,0.04
185,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,3,0.04
185,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,125,0.04
186,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,2,0.04
186,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,3,0.04
186,Chrysophyceae,Flagellate,(null),(null),146230,95,0.04
186,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,27,0.04
186,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,334,0.04
186,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,60,0.04
186,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,3,0.04
186,Dinophysis tripos,Dinoflagellate,Dinophysis,tripos,109662,5,0.04
186,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,1715,0.04
186,Flagellate <10 µm round,Flagellate,(null),(null),146222,8290,0.04
186,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,149313,2,0.04
186,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,2,0.04
186,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,2,0.04
186,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,1,0.04
186,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,2,0.04
186,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,4,0.04
186,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,9,0.04
186,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,1,0.04
186,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,76,0.04
186,Prasinophytes,Flagellate,(null),(null),17329,48,0.04
186,Proboscia alata,Centric diatom,Proboscia,alata,149168,25,0.04
186,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.04
186,Protoperidinium oceanicum,Dinoflagellate,Protoperidinium,oceanicum,110240,1,0.04
186,Prymnesiophytes,Flagellate,(null),(null),115057,429,0.04
186,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,32,0.04
186,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,2,0.04
186,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,5,0.04
186,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
186,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,104,0.04
186,Tripos horridus,Dinoflagellate,Tripos (Tripoceratium),horridus,837453,3,0.04
186,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,191,0.04
187,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,6,0.04
187,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,4,0.04
187,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,49,0.04
187,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,102,0.04
187,Chrysophyceae,Flagellate,(null),(null),146230,2,0.04
187,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,175,0.04
187,Coscinodiscus radiatus,Centric diatom,Coscinodiscus,radiatus,149158,2,0.04
187,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,113,0.04
